synonym_id,anchor_drug_id,synonym_name
28631,4820,sulfametopyrazine
28632,4824,sulfametoxazol
28633,4826,sulfametoxipiridazina
28634,4822,sulfamezathine
28635,537,"sulfamide, n-(3-fluoro-4-((4-methyl-2-oxo-7-(2-pyrimidinyloxy)-2h-1-benzopyran-3-yl)methyl)-2-pyridinyl)-n'-methyl-"
28636,3105,sulfamilon
28637,4829,sulfamine
28638,4828,sulfamoxol
28639,4828,sulfamoxolum
28640,4810,sulfamylbenzamide
28641,3105,sulfamylon
28642,4823,sulfaméthizol
28643,4829,sulfanilamida
28644,4824,"sulfanilamide, n'-(5-methyl-3-isoxazolyl)-"
28645,4814,"sulfanilamide, n1-(1-ethyl-1,2-dihydro-2-oxo-4-pyrimidinyl)-(8ci)"
28646,4834,sulfanilamidothiazole
28647,4829,sulfanilamidum
28648,4811,sulfanilazetamid
28649,4819,sulfanilylguanidine
28650,4830,sulfapiridina
28651,4830,sulfapyridin
28652,4830,sulfapyridinum
28653,4815,sulfapyrimidine
28654,4832,sulfasalazin
28655,4832,sulfasalazina
28656,4832,sulfasalazinum
28657,4837,sulfasoxazole
28658,4833,sulfate
28659,4833,sulfate dianion
28660,4833,sulfate(2-)
28661,4834,sulfathiazol
28662,4834,sulfathiazolum
28663,4834,sulfatiazol
28664,4158,sulfato potasio
28665,4825,sulfatrim
28666,1701,sulfinylbis(methane)
28667,1701,sulfinylbismethane
28668,4844,sulfisobenzone
28669,4824,sulfisomezole
28670,4837,sulfisonazole
28671,4837,sulfisoxasole
28672,4837,sulfisoxazol
28673,4837,sulfisoxazole acetyl
28674,4837,sulfisoxazole diolamine
28675,4670,sulfoacetic acid dodecyl ester s-sodium salt
28676,1456,sulfobutylether-beta-cyclodextrin
28677,3948,sulfocarbolic acid
28678,4837,sulfofurazole
28679,3327,sulfonylbismethane
28680,4817,sulforthomidine
28681,4825,sulfoxaprim
28682,4835,sulfoxyphenylpyrazolidine
28683,4840,sulfur fluoride
28684,4840,sulfur(6+) fluoride
28685,4840,sulfur(vi) fluoride
28686,1700,sulfuric acid dimethyl ester
28687,4680,"sulfuric acid disodium salt, anhydrous"
28688,4680,"sulfuric acid disodium salt, decahydrate"
28689,4833,sulfuric acid ion(2-)
28690,3551,sulfuric acid nickel(2+) salt
28691,290,"sulfuric acid, aluminum salt (3:2), hydrate"
28692,1331,"sulfuric acid, cobalt (2+) salt (1:1) heptahydrate"
28693,4158,"sulfuric acid, dipotassium salt"
28694,1753,"sulfuric acid, monododecyl ester"
28695,5177,"sulfuric acid, monododecyl ester, compd. with 2,2',2''-"
28696,64,sulfurol
28697,4839,sulfurous oxide
28698,4839,sulfuroxide
28699,4843,sulindaco
28700,4843,sulindacum
28701,4825,sulmeprim
28702,4211,sulopenem etzadroxil
28703,4811,sulphacetamide
28704,4811,sulphacetamidum
28705,4812,sulphachlorpyridazine
28706,4815,sulphadiazine
28707,4815,sulphadiazine sodium
28708,4816,sulphadimethoxine
28709,4837,sulphadimethylisoxazole
28710,4822,sulphadimethylpyrimidine
28711,4817,sulphadoxine
28712,4837,sulphafurazol
28713,4837,sulphafurazole
28714,4837,sulphaisoxazole
28715,4821,sulphamerazine
28716,4822,sulphamethazine
28717,4824,sulphamethoxazole
28718,4828,sulphamoxole
28719,4829,sulphanilamide
28720,4830,sulphapyridine
28721,4834,sulphathiazole
28722,4687,sulphetrone
28723,4835,sulphinpyrazone
28724,1701,sulphinylbismethane
28725,4837,sulphisoxazol
28726,4837,sulphofurazole
28727,4817,sulphormethoxine
28728,4840,sulphur hexafluoride
28729,4841,sulphuric acid
28730,4846,sulpirid
28731,4846,sulpirida
28732,4846,sulpiridum
28733,4846,sulpyrid
28734,4847,sultiame
28735,4847,sultiamo
28736,4847,sultiamum
28737,4848,sultopridum
28738,4829,sultrin
28739,4848,sultroprida
28740,776,sumatra camphor
28741,4849,sumatriptanum
28742,4849,sumatriptán
28743,743,sumycin
28744,2551,sunactyl ls 9610
28745,4850,sunflower oil (unhydrogenated)
28746,4850,sunflower seed oil
28747,4852,sunitinib malate
28748,4852,sunitinib maleate
28749,4852,sunitinibum
28750,2949,sunlenca
28751,4984,suntheanine
28752,5249,super coq10
28753,3603,superagonist interleukin-15:interleukin-15 receptor alphasu/fc fusion complex alt-803
28754,3707,superoxide dismutase (bovine)
28755,105,suppap
28756,2552,supprelin
28757,4726,supraene
28758,1563,suprane
28759,1173,suprastin
28760,1068,suprax
28761,851,suprefact
28762,3746,suprifen
28763,4854,suprofene
28764,4854,suprofeno
28765,4854,suprofenum
28766,4855,suramine
28767,1749,surfak
28768,3075,surfaxin
28769,304,surfolase
28770,4086,surfonic poa-l101
28771,5199,surmontil
28772,679,survanta
28773,2553,sus scrofa skin
28774,2505,sus scrofa subcutaneous fat
28775,5031,sus scrofa thyroid
28776,185,sustamine
28777,54,sustane
28778,2460,sustol
28779,4852,sutent
28780,4856,sutimlimab-jome
28781,4854,sutoprofen
28782,4795,suxamethonium
28783,4795,suxamethonium bromide
28784,4795,suxamethonium chloride
28785,2848,swartziol
28786,3306,sweet birch oil
28787,3023,sweet gum
28788,982,sweet pepper whole
28789,455,sweet sagewood leaf
28790,455,sweet wormwood leaf
28791,4861,swertia herb
28792,4861,swertia japonica
28793,4861,swertia japonica whole flowering
28794,3315,swiss blue
28795,4312,syagrus romanzoffiana pollen
28796,630,syb l-0501
28797,3862,sylatron
28798,4622,sylvant
28799,4143,sylvite
28800,4177,symlin
28801,1955,sympectothion
28802,3487,symproic
28803,1337,symtuza
28804,1068,syn-7-(2-(2-amino-4-thiazolyl)-2-methoxyiminoacetamido)-3-cephem-4-carboxylic acid
28805,4489,syn11
28806,2578,synacort
28807,1395,synacthen
28808,505,synandrets
28809,1980,synandrol
28810,505,synandrol f
28811,505,synandrotabs
28812,1983,synapausa
28813,1983,synapause
28814,1983,synapause (fm)
28815,4001,syncarpine
28816,1164,synchrosyn
28817,1164,synchrosyn p
28818,1798,syndros
28819,1980,synerone#
28820,1641,synestrol#
28821,505,syngesterone
28822,505,syngestrets
28823,2647,synmiol dendrid ophthalmic solution
28824,3505,synogil
28825,4981,synovir
28826,3684,synribo
28827,1720,syntedril
28828,4457,syntetrin
28829,1701,syntexan
28830,1653,synth-oestrin
28831,2196,synthetic double-stranded sirna oligonucleotide against antithrombin mrna
28832,2088,synthetic exendin-4
28833,4692,synthetic growth hormone release-inhibiting hormone
28834,4564,synthetic human secretin
28835,505,synthetic progestagen
28836,4692,synthetic somatostatin-14
28837,2993,synthroid
28838,2993,synthrox
28839,3772,syntocinon
28840,1653,syntofolin
28841,5175,syprine
28842,247,syr-322
28843,2285,syringa suspensa fruit
28844,1188,systral
28845,571,sytenol a
28846,1319,syzygium aromaticum bud
28847,1320,syzygium aromaticum bud oil
28848,1320,syzygium aromaticum oil
28849,3988,säure des phytins
28850,4578,sélumétinib
28851,4571,sélénium
28852,4579,sémaglutide
28853,4589,sérotonine
28854,4596,sévélamer
28855,1068,t 1551
28856,1068,t-1551
28857,1591,t-168390
28858,4961,t-butanol
28859,4961,t-butyl alchohol
28860,4961,t-butyl alcohol
28861,54,t-butyl hydroquinone
28862,4961,t-butylalkohol
28863,54,t-butylhydroquinone
28864,199,t-cell growth factor
28865,505,t-cypionate
28866,5139,t-dm 1
28867,5139,t-dm1
28868,5139,t-dxd
28869,505,t-e cypionate
28870,2367,t-geraniol
28871,2732,t-interferon
28872,505,t-ionate pa
28873,269,t-pa
28874,269,t-plasminogen activator
28875,2527,t-vec
28876,3020,t3
28877,2993,t4
28878,4894,ta
28879,525,ta 1790
28880,525,ta-1790
28881,5119,tab 001
28882,5119,tab-001
28883,5119,tab001
28884,3881,tabilin
28885,4800,table sugar
28886,5003,tabloid
28887,975,tabrecta
28888,1179,tace
28889,2182,tachocomb h
28890,2181,tachosil
28891,489,taci-fc5
28892,489,taci-ig
28893,4869,tacrin
28894,4869,tacrine hydrochloride
28895,4869,tacrinum
28896,4870,tacrolimus anhydrous
28897,4870,"tacrolimus, anhydrous"
28898,4871,tadalafilo
28899,4872,tafamidis meglumine
28900,4872,tafamidisum
28901,4873,tafasitamab-cxix
28902,4874,tafenoquine succinate
28903,1489,tafinlar
28904,1239,tagamet
28905,1239,tagamet hb
28906,1175,tagathen
28907,4877,tagraxofusp-erzs
28908,3721,tagrisso
28909,3721,tagrix
28910,4378,tak 385
28911,5122,tak 580
28912,155,tak 755
28913,3391,tak 788
28914,3391,tak 788 succinate
28915,4536,tak-228
28916,4344,tak-375
28917,4378,tak-385
28918,1591,tak-390mr
28919,5364,tak-438
28920,554,tak-491
28921,5122,tak-580
28922,1084,tak-599
28923,1084,tak-599 monoacetate monohydrate
28924,155,tak-755
28925,3391,tak-788
28926,3391,tak-788 succinate
28927,4378,tak385
28928,5122,tak580
28929,155,tak755
28930,3391,tak788
28931,3391,tak788 succinate
28932,5364,takecab
28933,2897,talactoferrin
28934,2897,talactoferrin alfa
28935,2897,talactoferrin alpha
28936,4879,talazoparib tosylate
28937,4880,talbutale
28938,4880,talbutalum
28939,4881,"talc powder, sterile"
28940,4881,talco
28941,4881,talcum
28942,4882,taletrectinib adipate
28943,4981,talidomida
28944,2527,talimogene laherparepvec
28945,4885,talinololum
28946,677,talion
28947,4472,tall oil pitch
28948,5384,tall waterhemp pollen
28949,4887,talniflumato
28950,4887,talniflumatum
28951,4228,talofen
28952,4888,talquetamab-tgvs
28953,4888,talvey
28954,3893,talwin
28955,4879,talzenna
28956,4890,tam
28957,4526,tamarix gallica pollen
28958,3718,tamiflu
28959,4890,tamofen
28960,4890,tamone
28961,4890,tamoplex
28962,4890,tamoxifen citrate
28963,4890,tamoxifene
28964,4890,tamoxifeno
28965,4890,tamoxifenum
28966,4890,tamoxifène
28967,4891,tamsulosina
28968,4891,tamsulosine
28969,4891,tamsulosinum
28970,4289,tanacetum cinerariifolium pyrethrins extract
28971,385,tang kuei extract
28972,385,tang kuei root
28973,4892,tangeritin
28974,105,tantaphen
28975,5215,tao
28976,2967,tap 144
28977,2967,tap-144
28978,2967,tap144
28979,105,tapar
28980,4895,tapentadol hydrochloride
28981,4895,tapentadol hydrochloride er
28982,4733,tapioca starch
28983,1326,"tar, coal"
28984,4015,"tar, pine"
28985,1504,taraxacum officinale pollen
28986,1957,tarceva
28987,709,targretin
28988,4898,tarlatamab-dlle
28989,2578,taro-sone
28990,406,tartar emetic
28991,4682,"tartaric acid, disodium salt"
28992,406,tartarized antimony
28993,406,tartox
28994,406,tartrated antimony
28995,5069,tas 102
28996,2319,tas 120
28997,5069,tas-102
28998,4904,tas-103
28999,2319,tas-120
29000,5069,tas102
29001,2319,tas120
29002,980,taselin
29003,3567,tasigna
29004,4901,tasimelteonum
29005,4901,tasimelteón
29006,4901,tasimeltéon
29007,2073,tasmanian blue gum leaf oil
29008,5102,tasmar
29009,5096,tasocitinib
29010,5096,tasocitinib citrate
29011,4902,tasonermina
29012,5150,tatba
29013,677,tau 284
29014,4903,taurineold
29015,4904,taurolin
29016,4905,tauroursodeoxycholate
29017,4905,tauroursodeoxycholic acid
29018,4905,tauroursodesoxycholic acid
29019,2299,tavalisse
29020,3900,tavan-sp-54
29021,1274,tavist
29022,572,taxodium distichum pollen
29023,3781,taxol
29024,3781,taxol a
29025,1746,taxotere
29026,4908,tazaroteno
29027,4908,tazarotenum
29028,4908,tazarotène
29029,4909,tazemetostat hydrobromide
29030,4909,tazemetostatum
29031,1085,tazicef
29032,1068,tazidime
29033,4910,tazobactam sodium
29034,4910,tazobactamum
29035,4910,tazocin
29036,4908,tazorac
29037,4909,tazverik
29038,4909,tazémétostat
29039,35,tbd
29040,4991,tbdz
29041,5155,tbgf
29042,54,tbhq
29043,2187,tbo-filgrastim
29044,862,tc 924 (dpd)
29045,4913,tc 99
29046,4913,tc99m tilmanocept
29047,4998,tcc
29048,5167,tce
29049,5272,tcuk
29050,4922,td-6424
29051,4942,tdf
29052,5139,tdm 1
29053,5139,tdm1
29054,4343,tdx
29055,5177,tea lauryl sulfate
29056,3701,tea leaf
29057,4911,tea tree oil australia
29058,4911,tea tree volatile oil
29059,3306,teaberry oil
29060,5196,tebamide
29061,4912,tebentafusp-tbn
29062,4912,tebentafusp-tebn
29063,4287,tebrazid
29064,798,tecartus
29065,199,teceleukin
29066,494,tecentriq
29067,1699,tecfidera
29068,4913,technetium (99m tc) sestamibi
29069,4913,technetium (99mtc)
29070,4913,technetium (99mtc) arcitumomab
29071,4913,technetium (99mtc) disofenin
29072,4913,technetium (99mtc) exametazime
29073,4913,technetium (99mtc) hmpao
29074,4913,technetium (99mtc) pertechnetate
29075,4913,technetium (99mtc) pyrophosphate
29076,4913,technetium (99mtc) red blood cells
29077,4913,technetium (99mtc) sestamibi
29078,4913,technetium (99mtc) sulfur colloid
29079,4913,technetium (99mtc) tilmanocept
29080,4913,technetium (tc 99m)
29081,4913,technetium 99m
29082,4913,technetium 99m sulfur colloid
29083,4913,technetium tc 99m
29084,4913,technetium tc 99m arcitumomab
29085,4913,technetium tc 99m disofenin
29086,4913,technetium tc 99m exametazime
29087,4913,technetium tc 99m hmpao
29088,4913,technetium tc 99m medronate
29089,4913,technetium tc 99m pertechnetate
29090,4913,technetium tc 99m pyrophosphate
29091,4913,technetium tc 99m red blood cells
29092,4913,technetium tc 99m sestamibi
29093,4913,technetium tc 99m sulfur colloid
29094,4913,technetium tc 99m tilmanocept
29095,4913,technetium tc 99m-labeled red blood cells
29096,4913,technetium tc 99m-labeled tilmanocept
29097,4913,technetium tc-99m
29098,4913,technetium tc-99m arcitumomab
29099,4913,technetium tc-99m disofenin
29100,4913,technetium tc-99m exametazime
29101,4913,technetium tc-99m pertechnetate
29102,4913,technetium tc-99m pyrophosphate
29103,4913,technetium tc-99m red blood cell
29104,4913,technetium tc-99m red blood cell human
29105,4913,technetium tc-99m red blood cell kit
29106,4913,technetium tc-99m red blood cells
29107,4913,technetium tc-99m sestamibi
29108,4913,technetium tc-99m sulfur colloid
29109,4913,technetium tc-99m tilmanocept
29110,4913,technetium tc99 tilmanocept
29111,4913,"technetium, isotope of mass 99"
29112,4913,"technetium, tc-99m"
29113,4913,"technetium,tc-99m"
29114,4913,technetium-99
29115,4913,technetium-99m
29116,4913,technetium-99m arcitumomab
29117,4913,technetium-99m-diisopropyliminodiacetic acid
29118,4913,technetium-99mtc
29119,4914,teclistamab-cqyv
29120,4914,tecvayli
29121,4916,tedizolid phosphate
29122,4917,teduglutida
29123,4917,teduglutide [rdna origin]
29124,4917,teduglutide recombinant
29125,332,teebacin
29126,2807,teebaconin
29127,1084,teflaro
29128,2578,tega-cort
29129,4919,tegaserod maleate
29130,4919,tegaserodum
29131,2066,tegison
29132,3462,tego amid s 18
29133,3462,tego amid s-18
29134,1321,tegopen
29135,2578,tegrin hc
29136,4920,teichomycin a2
29137,4920,teicoplanina
29138,4920,teicoplaninum
29139,5215,tekmisin
29140,222,tekturna
29141,4922,telavancin hydrochloride
29142,4922,telavancina
29143,4922,telavancinum
29144,4923,telbivudin
29145,4923,telbivudina
29146,4924,telisotuzumab vedotin
29147,4925,telitromicina
29148,4928,telotristat ethyl as telotristat etiprate
29149,4929,telotristat etiprate
29150,4930,temafloxacin hydrochloride
29151,4930,temafloxacina
29152,4930,temafloxacine
29153,4930,temafloxacinum
29154,4932,temocillina
29155,4934,temodal
29156,4934,temodar
29157,4934,temozolodida
29158,4934,temozolomid
29159,4934,temozolomida
29160,4934,temozolomidum
29161,105,tempra
29162,4936,temsirolimus injection
29163,1443,temu lawak oil
29164,2276,ten
29165,4869,tenakrin
29166,4937,tenapanor hydrochloride
29167,4938,tenecteplasa
29168,2482,tenex
29169,1630,teniathane
29170,4985,tenildiamina
29171,4939,teniposid
29172,4939,teniposido
29173,4939,teniposidum
29174,4940,tenofovir (anh.)
29175,4940,tenofovir (anhydrous)
29176,4940,tenofovir anhydrous
29177,4942,tenofovir bis(isopropyloxycarbonyloxymethyl) ester
29178,4942,tenofovir df
29179,493,tenoretic
29180,4944,tenoxicamum
29181,514,tensilon
29182,4967,tent
29183,1652,tenuate
29184,4989,teofilina
29185,3754,teofilinato de colina
29186,4964,teolit
29187,5013,tepa
29188,5013,tepadina
29189,1652,tepanil
29190,731,tepin pepper
29191,731,tepin pepper fruit
29192,4359,tepirone
29193,4034,tepirubicin
29194,4945,teplizumab-mzwv
29195,4946,tepmetki
29196,4946,tepmetko
29197,4946,tepotinib hydrochloride
29198,4946,tepotinib hydrochloride monohydrate
29199,2369,teprenona
29200,2369,teprenone
29201,2369,teprenonum
29202,4947,teprotumumab-trbw
29203,4951,terazol
29204,4948,terazosin hydrochloride anhydrous
29205,4948,terazosina
29206,4948,terazosine
29207,4948,terazosinum
29208,4949,terbinafina
29209,4949,terbinafinum
29210,4950,terbutalin
29211,4950,terbutalina
29212,4950,terbutaline sulfate
29213,4950,terbutalinum
29214,1446,tercian
29215,1822,terephthalylidene dicamphor sulfonic acid
29216,4952,terfenadin
29217,4952,terfenadina
29218,2176,terfenadine acid metabolite
29219,2176,terfenadine carboxylate
29220,2176,terfenadine-cooh
29221,4952,terfenadinum
29222,4952,terfénadine
29223,3611,tergitol np-9
29224,3611,tergitol np9
29225,5151,teridin
29226,4953,teriflunomida
29227,4953,teriflunomidum
29228,4954,teriparatida
29229,4954,teriparatide acetate
29230,4954,teriparatide recombinant human
29231,5119,teriprolizumab
29232,4240,terisal
29233,4956,terlipresina
29234,4956,terlipressina
29235,4956,terlipressine
29236,4956,terlipressinum
29237,4957,terodiline hydrochloride
29238,1815,terolut
29239,4958,terpin cis-form hydrate
29240,4958,terpin monohydrate
29241,4958,terpinene hydrate
29242,4960,terpineol acetate
29243,4958,terpinol hydrate
29244,3771,terramycin
29245,4961,tert-butanol
29246,54,"tert-butyl-1,4-benzenediol"
29247,876,tert-butyl-4-methoxyphenol
29248,54,tert-butylhydroquinone
29249,3124,tertiary magnesium phosphate
29250,4961,tertiary-butyl alcohol
29251,54,tertiary-butylhydroquinone
29252,2993,tertroxin
29253,505,tesamone
29254,505,tesandro
29255,4964,teslac
29256,4964,teslak
29257,5013,tespa
29258,5013,tespa-min
29259,5013,tespamine
29260,505,test-estro
29261,505,testa-c
29262,505,testalong
29263,505,testamone
29264,505,testate
29265,505,testaval 90/4
29266,1980,testex
29267,505,testoderm
29268,505,testoject
29269,4964,testolacton
29270,4964,testolactona
29271,4964,testolactonum
29272,4964,testolattone
29273,505,testolin
29274,505,testone la
29275,4965,testopel
29276,505,testosteroid
29277,505,testosteron
29278,505,testosterona
29279,505,testosterone 17β-cyclopentanepropionate
29280,505,testosterone 17β-cyclopentylpropionate
29281,505,testosterone 17β-cypionate
29282,505,testosterone cipionate
29283,505,testosterone cyclopentanepropionate
29284,505,testosterone cyclopentylpropionate
29285,4965,testosterone cypionate
29286,4965,testosterone decanoate
29287,4965,testosterone enanthate
29288,505,testosterone gel
29289,505,testosterone heptanoate
29290,4965,testosterone isocaproate
29291,4965,testosterone nasal gel
29292,1980,testosterone propionate
29293,4965,testosterone undecanoate
29294,4965,testosterone undeconate
29295,4965,testosterone undecylate
29296,1797,"testosterone, 4,5α-dihydro-2α-methyl-, propionate"
29297,505,testosteronum
29298,505,testostroval pa
29299,505,testostérone
29300,505,testoviron
29301,505,testred
29302,505,testred (icn)
29303,505,testrin pa
29304,505,testrone ca
29305,5175,teta
29306,4967,tetanospasmin
29307,4966,tetanus immune globulin human
29308,4966,"tetanus immune globulin, human"
29309,4966,"tetanus immune globulin,human"
29310,4966,tetanus immunoglobulin
29311,4966,tetanus immunoglobulin (human)
29312,4968,tetanus toxoid
29313,4968,tetanus toxoid adsorbed
29314,4969,tetrabenazina
29315,1581,tetrabenazine d6
29316,1581,tetrabenazine-d6
29317,4969,tetrabenazinum
29318,772,tetraborate
29319,772,tetraborate ion
29320,4970,tetracaine hcl
29321,4970,tetracaine hydrochloride ophthalmic solution
29322,4970,tetracaína
29323,1013,tetrachloromethane
29324,1395,tetracosactida
29325,1395,tetracosactide
29326,1395,tetracosactrin
29327,4971,tetracyclin
29328,743,tetracycline hydrochloride
29329,4971,tetracycline metaphosphate
29330,4971,tetracycline phosphate complex
29331,3092,tetracycline-l-methylene lysine
29332,3092,tetracycline-l-methylenelysine
29333,4971,tetracyclinum
29334,743,tetracyn
29335,3914,"tetradecane, 1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluoro-"
29336,3455,tetradecanoic acid
29337,5200,"tetradecanoic acid, 1,1',1''-(1,2,3-propanetriyl) ester"
29338,5200,"tetradecanoic acid, 1,2,3-propanetriyl ester"
29339,4683,tetradecilsulfato sodico
29340,4972,tetradecyl hydrogen sulfate
29341,3457,tetradecyl nicotinate
29342,4683,tetradecyl sodium sulfate
29343,4683,tetradecyl sulfate de sodium
29344,3457,tetradecyl-3-pyridinecarboxylate
29345,3380,tetradecylbenzyldimethylammonium
29346,1741,tetraethylthioperoxydicarbonic diamide
