row_id,interventions_id,clinical_trial_id,name,other_name,source_id
58609,4074238,NCT05624996,Carboplatin,Carboplatin Hexal,6
58610,4074238,NCT05624996,Carboplatin,Carboplatino,6
58611,4074238,NCT05624996,Carboplatin,Carboplatinum,6
58612,4074238,NCT05624996,Carboplatin,Carbosin,6
58613,4074238,NCT05624996,Carboplatin,Carbosol,6
58614,4074238,NCT05624996,Carboplatin,Carbotec,6
58615,4074238,NCT05624996,Carboplatin,Displata,6
58616,4074238,NCT05624996,Carboplatin,Ercar,6
58617,4074238,NCT05624996,Carboplatin,JM-8,6
58618,4074238,NCT05624996,Carboplatin,Nealorin,6
58619,4074238,NCT05624996,Carboplatin,Novoplatinum,6
58620,4074238,NCT05624996,Carboplatin,Paraplatin,6
58621,4074238,NCT05624996,Carboplatin,Paraplatin AQ,6
58622,4074238,NCT05624996,Carboplatin,Paraplatine,6
58623,4074238,NCT05624996,Carboplatin,Platinwas,6
58624,4074238,NCT05624996,Carboplatin,Ribocarbo,6
58625,4074239,NCT05624996,Cisplatin,Abiplatin,6
58626,4074239,NCT05624996,Cisplatin,Blastolem,6
58627,4074239,NCT05624996,Cisplatin,Briplatin,6
58628,4074239,NCT05624996,Cisplatin,CDDP,6
58629,4074239,NCT05624996,Cisplatin,Cis-diammine-dichloroplatinum,6
58630,4074239,NCT05624996,Cisplatin,Cis-diamminedichloridoplatinum,6
58631,4074239,NCT05624996,Cisplatin,Cis-diamminedichloro Platinum (II),6
58632,4074239,NCT05624996,Cisplatin,Cis-diamminedichloroplatinum,6
58633,4074239,NCT05624996,Cisplatin,Cis-dichloroammine Platinum (II),6
58634,4074239,NCT05624996,Cisplatin,Cis-platinous Diamine Dichloride,6
58635,4074239,NCT05624996,Cisplatin,Cis-platinum,6
58636,4074239,NCT05624996,Cisplatin,Cis-platinum II,6
58637,4074239,NCT05624996,Cisplatin,Cis-platinum II Diamine Dichloride,6
58638,4074239,NCT05624996,Cisplatin,Cismaplat,6
58639,4074239,NCT05624996,Cisplatin,Cisplatina,6
58640,4074239,NCT05624996,Cisplatin,Cisplatinum,6
58641,4074239,NCT05624996,Cisplatin,Cisplatyl,6
58642,4074239,NCT05624996,Cisplatin,Citoplatino,6
58643,4074239,NCT05624996,Cisplatin,Citosin,6
58644,4074239,NCT05624996,Cisplatin,Cysplatyna,6
58645,4074239,NCT05624996,Cisplatin,DDP,6
58646,4074239,NCT05624996,Cisplatin,Lederplatin,6
58647,4074239,NCT05624996,Cisplatin,Metaplatin,6
58648,4074239,NCT05624996,Cisplatin,Neoplatin,6
58649,4074239,NCT05624996,Cisplatin,Peyrone's Chloride,6
58650,4074239,NCT05624996,Cisplatin,Peyrone's Salt,6
58651,4074239,NCT05624996,Cisplatin,Placis,6
58652,4074239,NCT05624996,Cisplatin,Plastistil,6
58653,4074239,NCT05624996,Cisplatin,Platamine,6
58654,4074239,NCT05624996,Cisplatin,Platiblastin,6
58655,4074239,NCT05624996,Cisplatin,Platiblastin-S,6
58656,4074239,NCT05624996,Cisplatin,Platinex,6
58657,4074239,NCT05624996,Cisplatin,Platinol,6
58658,4074239,NCT05624996,Cisplatin,Platinol- AQ,6
58659,4074239,NCT05624996,Cisplatin,Platinol-AQ,6
58660,4074239,NCT05624996,Cisplatin,Platinol-AQ VHA Plus,6
58661,4074239,NCT05624996,Cisplatin,Platinoxan,6
58662,4074239,NCT05624996,Cisplatin,Platinum,6
58663,4074239,NCT05624996,Cisplatin,Platinum Diamminodichloride,6
58664,4074239,NCT05624996,Cisplatin,Platiran,6
58665,4074239,NCT05624996,Cisplatin,Platistin,6
58666,4074239,NCT05624996,Cisplatin,Platosin,6
58667,4074242,NCT05624996,Etoposide,Demethyl Epipodophyllotoxin Ethylidine Glucoside,6
58668,4074242,NCT05624996,Etoposide,EPEG,6
58669,4074242,NCT05624996,Etoposide,Lastet,6
58670,4074242,NCT05624996,Etoposide,Toposar,6
58671,4074242,NCT05624996,Etoposide,VP 16,6
58672,4074242,NCT05624996,Etoposide,VP 16-213,6
58673,4074242,NCT05624996,Etoposide,VP-16,6
58674,4074242,NCT05624996,Etoposide,VP-16-213,6
58675,4074242,NCT05624996,Etoposide,VP16,6
58676,4074242,NCT05624996,Etoposide,Vepesid,6
58677,4074244,NCT05624996,Paclitaxel,Anzatax,6
58678,4074244,NCT05624996,Paclitaxel,Asotax,6
58679,4074244,NCT05624996,Paclitaxel,Bristaxol,6
58680,4074244,NCT05624996,Paclitaxel,Praxel,6
58681,4074244,NCT05624996,Paclitaxel,Taxol,6
58682,4074244,NCT05624996,Paclitaxel,Taxol Konzentrat,6
58683,4074245,NCT05624996,Pemetrexed,MTA,6
58684,4074245,NCT05624996,Pemetrexed,Multitargeted Antifolate,6
58685,4074245,NCT05624996,Pemetrexed,Pemfexy,6
58686,4074261,NCT03990896,Talazoparib,Talzenna,6
58687,4074266,NCT00833716,semaglutide,NN9535,6
58688,4074282,NCT05556616,Modakafusp alfa,TAK-573,6
58689,4074289,NCT00966316,aspirin，chinese herbs；,Bayer,6
58690,4074299,NCT00619216,Mycophenolic Acid (Myfortic),Cellcept; Myfortic,6
58691,4074321,NCT04549116,Progesterone-IBSA Injectable Solution,Prolutex,6
58692,4074322,NCT04549116,Progesterone Vaginal Gel with Applicator,Crinone,6
58693,4074325,NCT02588716,Terlipressin,glipressin,6
58694,4074336,NCT00351416,Letrozole,Femara,6
58695,4074336,NCT00351416,Letrozole,aromatase inhibitor,6
58696,4074337,NCT00351416,NAL-GLU GnRH antagonist,GnRH antagonist,6
58697,4074338,NCT01551316,MN-221,Bedoradrine Sulfate,6
58698,4074342,NCT00389922,lapatinib ditosylate,Tykerb,6
58699,4074343,NCT00389922,vinorelbine ditartrate,Navelbine,6
58700,4074354,NCT00389922,lapatinib ditosylate,Tykerb,6
58701,4074355,NCT00389922,Vinorelbine ditartrate,Navelbine,6
58702,4074361,NCT06008522,Bevacizumab-800CW,OCT imaging,6
58703,4074362,NCT00887822,Bevacizumab,Avastin,6
58704,4074364,NCT00887822,Capecitabine,Xeloda,6
58705,4074379,NCT05793996,Ferinject,Ferric carboxymaltose,6
58706,4074394,NCT01795716,mesylate imatinib capsule,111201,6
58707,4074395,NCT01795716,Glivec,Mesylate Imatinib tablet,6
58708,4074419,NCT00906516,Neuradiab in combination with Bevacizumab (Avastin),131I-labeled anti-tenascin murine monoclonal antibody;,6
58709,4074419,NCT00906516,Neuradiab in combination with Bevacizumab (Avastin),Bevacizumab,6
58710,4074428,NCT05716516,Estradiol,Estrace,6
58711,4074437,NCT04191616,Carfilzomib,Kyprolis,6
58712,4074438,NCT04191616,Dexamethasone,"Decadron, Ozurdex, DexPak 6, 10, 13 Day, ReadySHarp, LoCort, Maxidex",6
58713,4074439,NCT04191616,Pomalidomide,Pomalyst,6
58714,4074462,NCT00207116,Cetuximab,Erbitux,6
58715,4074498,NCT00601016,Imiquimod 5% cream,DIN number = 02239505,6
58716,4074498,NCT00601016,Imiquimod 5% cream,Imiquimod 5% cream = Aldara,6
58717,4074498,NCT00601016,Imiquimod 5% cream,"Item ID = GH-6203-0328-5, CUP-051119552409",6
58718,4074498,NCT00601016,Imiquimod 5% cream,Lot number -= GFK026A,6
58719,4074501,NCT04742816,Iohexol,OMNIPAQUE,6
58720,4074504,NCT04826016,POL6326,Balixafortide,6
58721,4074505,NCT04826016,Eribulin,Halaven,6
58722,4074506,NCT04826016,Nab paclitaxel,Abraxane,6
58723,4074514,NCT03126916,Busulfan,"1, 4-Bis[methanesulfonoxy]butane",6
58724,4074514,NCT03126916,Busulfan,BUS,6
58725,4074514,NCT03126916,Busulfan,Busilvex,6
58726,4074514,NCT03126916,Busulfan,Bussulfam,6
58727,4074514,NCT03126916,Busulfan,Busulfanum,6
58728,4074514,NCT03126916,Busulfan,Busulfex,6
58729,4074514,NCT03126916,Busulfan,Busulphan,6
58730,4074514,NCT03126916,Busulfan,CB 2041,6
58731,4074514,NCT03126916,Busulfan,CB-2041,6
58732,4074514,NCT03126916,Busulfan,GT 41,6
58733,4074514,NCT03126916,Busulfan,GT-41,6
58734,4074514,NCT03126916,Busulfan,Glyzophrol,6
58735,4074514,NCT03126916,Busulfan,Joacamine,6
58736,4074514,NCT03126916,Busulfan,Methanesulfonic Acid Tetramethylene Ester,6
58737,4074514,NCT03126916,Busulfan,"Methanesulfonic acid, tetramethylene ester",6
58738,4074514,NCT03126916,Busulfan,Mielucin,6
58739,4074514,NCT03126916,Busulfan,Misulban,6
58740,4074514,NCT03126916,Busulfan,Misulfan,6
58741,4074514,NCT03126916,Busulfan,Mitosan,6
58742,4074514,NCT03126916,Busulfan,Myeleukon,6
58743,4074514,NCT03126916,Busulfan,Myeloleukon,6
58744,4074514,NCT03126916,Busulfan,Myelosan,6
58745,4074514,NCT03126916,Busulfan,Mylecytan,6
58746,4074514,NCT03126916,Busulfan,Myleran,6
58747,4074514,NCT03126916,Busulfan,Sulfabutin,6
58748,4074514,NCT03126916,Busulfan,Tetramethylene Bis(methanesulfonate),6
58749,4074514,NCT03126916,Busulfan,Tetramethylene bis[methanesulfonate],6
58750,4074514,NCT03126916,Busulfan,WR-19508,6
58751,4074515,NCT03126916,Carboplatin,Blastocarb,6
58752,4074515,NCT03126916,Carboplatin,CBDCA,6
58753,4074515,NCT03126916,Carboplatin,Carboplat,6
58754,4074515,NCT03126916,Carboplatin,Carboplatin Hexal,6
58755,4074515,NCT03126916,Carboplatin,Carboplatino,6
58756,4074515,NCT03126916,Carboplatin,Carboplatinum,6
58757,4074515,NCT03126916,Carboplatin,Carbosin,6
58758,4074515,NCT03126916,Carboplatin,Carbosol,6
58759,4074515,NCT03126916,Carboplatin,Carbotec,6
58760,4074515,NCT03126916,Carboplatin,Displata,6
58761,4074515,NCT03126916,Carboplatin,Ercar,6
58762,4074515,NCT03126916,Carboplatin,JM-8,6
58763,4074515,NCT03126916,Carboplatin,JM8,6
58764,4074515,NCT03126916,Carboplatin,Nealorin,6
58765,4074515,NCT03126916,Carboplatin,Novoplatinum,6
58766,4074515,NCT03126916,Carboplatin,Paraplatin,6
58767,4074515,NCT03126916,Carboplatin,Paraplatin AQ,6
58768,4074515,NCT03126916,Carboplatin,Paraplatine,6
58769,4074515,NCT03126916,Carboplatin,Platinwas,6
58770,4074515,NCT03126916,Carboplatin,Ribocarbo,6
58771,4074516,NCT03126916,Cisplatin,Abiplatin,6
58772,4074516,NCT03126916,Cisplatin,Blastolem,6
58773,4074516,NCT03126916,Cisplatin,Briplatin,6
58774,4074516,NCT03126916,Cisplatin,CDDP,6
58775,4074516,NCT03126916,Cisplatin,Cis-diammine-dichloroplatinum,6
58776,4074516,NCT03126916,Cisplatin,Cis-diamminedichloridoplatinum,6
58777,4074516,NCT03126916,Cisplatin,Cis-diamminedichloro Platinum (II),6
58778,4074516,NCT03126916,Cisplatin,Cis-diamminedichloroplatinum,6
58779,4074516,NCT03126916,Cisplatin,Cis-dichloroammine Platinum (II),6
58780,4074516,NCT03126916,Cisplatin,Cis-platinous Diamine Dichloride,6
58781,4074516,NCT03126916,Cisplatin,Cis-platinum,6
58782,4074516,NCT03126916,Cisplatin,Cis-platinum II,6
58783,4074516,NCT03126916,Cisplatin,Cis-platinum II Diamine Dichloride,6
58784,4074516,NCT03126916,Cisplatin,Cismaplat,6
58785,4074516,NCT03126916,Cisplatin,Cisplatina,6
58786,4074516,NCT03126916,Cisplatin,Cisplatinum,6
58787,4074516,NCT03126916,Cisplatin,Cisplatyl,6
58788,4074516,NCT03126916,Cisplatin,Citoplatino,6
58789,4074516,NCT03126916,Cisplatin,Citosin,6
58790,4074516,NCT03126916,Cisplatin,Cysplatyna,6
58791,4074516,NCT03126916,Cisplatin,DDP,6
58792,4074516,NCT03126916,Cisplatin,Lederplatin,6
58793,4074516,NCT03126916,Cisplatin,Metaplatin,6
58794,4074516,NCT03126916,Cisplatin,Neoplatin,6
58795,4074516,NCT03126916,Cisplatin,Peyrone's Chloride,6
58796,4074516,NCT03126916,Cisplatin,Peyrone's Salt,6
58797,4074516,NCT03126916,Cisplatin,Placis,6
58798,4074516,NCT03126916,Cisplatin,Plastistil,6
58799,4074516,NCT03126916,Cisplatin,Platamine,6
58800,4074516,NCT03126916,Cisplatin,Platiblastin,6
58801,4074516,NCT03126916,Cisplatin,Platiblastin-S,6
58802,4074516,NCT03126916,Cisplatin,Platinex,6
58803,4074516,NCT03126916,Cisplatin,Platinol,6
58804,4074516,NCT03126916,Cisplatin,Platinol- AQ,6
58805,4074516,NCT03126916,Cisplatin,Platinol-AQ,6
58806,4074516,NCT03126916,Cisplatin,Platinol-AQ VHA Plus,6
58807,4074516,NCT03126916,Cisplatin,Platinoxan,6
58808,4074516,NCT03126916,Cisplatin,Platinum,6
58809,4074516,NCT03126916,Cisplatin,Platinum Diamminodichloride,6
58810,4074516,NCT03126916,Cisplatin,Platiran,6
58811,4074516,NCT03126916,Cisplatin,Platistin,6
58812,4074516,NCT03126916,Cisplatin,Platosin,6
58813,4074517,NCT03126916,Cyclophosphamide,(-)-Cyclophosphamide,6
58814,4074517,NCT03126916,Cyclophosphamide,"2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate",6
58815,4074517,NCT03126916,Cyclophosphamide,Asta B 518,6
58816,4074517,NCT03126916,Cyclophosphamide,B-518,6
58817,4074517,NCT03126916,Cyclophosphamide,CP monohydrate,6
58818,4074517,NCT03126916,Cyclophosphamide,CTX,6
58819,4074517,NCT03126916,Cyclophosphamide,CYCLO-cell,6
58820,4074517,NCT03126916,Cyclophosphamide,Carloxan,6
58821,4074517,NCT03126916,Cyclophosphamide,Ciclofosfamida,6
58822,4074517,NCT03126916,Cyclophosphamide,Ciclofosfamide,6
58823,4074517,NCT03126916,Cyclophosphamide,Cicloxal,6
58824,4074517,NCT03126916,Cyclophosphamide,Clafen,6
58825,4074517,NCT03126916,Cyclophosphamide,Claphene,6
58826,4074517,NCT03126916,Cyclophosphamide,Cycloblastin,6
58827,4074517,NCT03126916,Cyclophosphamide,Cycloblastine,6
58828,4074517,NCT03126916,Cyclophosphamide,Cyclophospham,6
58829,4074517,NCT03126916,Cyclophosphamide,Cyclophosphamid monohydrate,6
58830,4074517,NCT03126916,Cyclophosphamide,Cyclophosphamide Monohydrate,6
58831,4074517,NCT03126916,Cyclophosphamide,Cyclophosphamidum,6
58832,4074517,NCT03126916,Cyclophosphamide,Cyclophosphan,6
58833,4074517,NCT03126916,Cyclophosphamide,Cyclophosphane,6
58834,4074517,NCT03126916,Cyclophosphamide,Cyclophosphanum,6
58835,4074517,NCT03126916,Cyclophosphamide,Cyclostin,6
58836,4074517,NCT03126916,Cyclophosphamide,Cyclostine,6
58837,4074517,NCT03126916,Cyclophosphamide,Cytophosphan,6
58838,4074517,NCT03126916,Cyclophosphamide,Cytophosphane,6
58839,4074517,NCT03126916,Cyclophosphamide,Cytoxan,6
58840,4074517,NCT03126916,Cyclophosphamide,Fosfaseron,6
58841,4074517,NCT03126916,Cyclophosphamide,Genoxal,6
58842,4074517,NCT03126916,Cyclophosphamide,Genuxal,6
58843,4074517,NCT03126916,Cyclophosphamide,Ledoxina,6
58844,4074517,NCT03126916,Cyclophosphamide,Mitoxan,6
58845,4074517,NCT03126916,Cyclophosphamide,Neosar,6
58846,4074517,NCT03126916,Cyclophosphamide,Revimmune,6
58847,4074517,NCT03126916,Cyclophosphamide,Syklofosfamid,6
58848,4074517,NCT03126916,Cyclophosphamide,WR- 138719,6
58849,4074517,NCT03126916,Cyclophosphamide,WR-138719,6
58850,4074518,NCT03126916,Dexrazoxane Hydrochloride,Cardioxane,6
58851,4074518,NCT03126916,Dexrazoxane Hydrochloride,Totect,6
58852,4074518,NCT03126916,Dexrazoxane Hydrochloride,Zinecard,6
58853,4074520,NCT03126916,Doxorubicin Hydrochloride,"5,12-Naphthacenedione, 10-[(3-amino-2,3,6-trideoxy-alpha-L-lyxo-hexopyranosyl)oxy]-7,8, 9,10-tetrahydro-6,8,11-trihydroxy-8-(hydroxyacetyl)-1-methoxy-, hydrochloride, (8S-cis)- (9CI)",6
58854,4074520,NCT03126916,Doxorubicin Hydrochloride,ADM,6
58855,4074520,NCT03126916,Doxorubicin Hydrochloride,"ADRIAMYCIN, HYDROCHLORIDE",6
58856,4074520,NCT03126916,Doxorubicin Hydrochloride,Adriacin,6
58857,4074520,NCT03126916,Doxorubicin Hydrochloride,Adriamycin,6
58858,4074520,NCT03126916,Doxorubicin Hydrochloride,Adriamycin Hydrochloride,6
58859,4074520,NCT03126916,Doxorubicin Hydrochloride,Adriamycin PFS,6
58860,4074520,NCT03126916,Doxorubicin Hydrochloride,Adriamycin RDF,6
58861,4074520,NCT03126916,Doxorubicin Hydrochloride,Adriamycine,6
58862,4074520,NCT03126916,Doxorubicin Hydrochloride,Adriblastina,6
58863,4074520,NCT03126916,Doxorubicin Hydrochloride,Adriblastine,6
58864,4074520,NCT03126916,Doxorubicin Hydrochloride,Adrimedac,6
58865,4074520,NCT03126916,Doxorubicin Hydrochloride,Chloridrato de Doxorrubicina,6
58866,4074520,NCT03126916,Doxorubicin Hydrochloride,DOX,6
58867,4074520,NCT03126916,Doxorubicin Hydrochloride,DOXO-CELL,6
58868,4074520,NCT03126916,Doxorubicin Hydrochloride,Doxolem,6
58869,4074520,NCT03126916,Doxorubicin Hydrochloride,Doxorubicin HCl,6
58870,4074520,NCT03126916,Doxorubicin Hydrochloride,Doxorubicin.HCl,6
58871,4074520,NCT03126916,Doxorubicin Hydrochloride,Doxorubin,6
58872,4074520,NCT03126916,Doxorubicin Hydrochloride,FI 106,6
58873,4074520,NCT03126916,Doxorubicin Hydrochloride,FI-106,6
58874,4074520,NCT03126916,Doxorubicin Hydrochloride,Farmiblastina,6
58875,4074520,NCT03126916,Doxorubicin Hydrochloride,Rubex,6
58876,4074520,NCT03126916,Doxorubicin Hydrochloride,hydroxydaunorubicin,6
58877,4074521,NCT03126916,Etoposide Phosphate,Etopophos,6
58878,4074524,NCT03126916,Isotretinoin,13-cRA,6
58879,4074524,NCT03126916,Isotretinoin,13-cis retinoic acid,6
58880,4074524,NCT03126916,Isotretinoin,13-cis-Retinoate,6
58881,4074524,NCT03126916,Isotretinoin,13-cis-Retinoic Acid,6
58882,4074524,NCT03126916,Isotretinoin,13-cis-Vitamin A Acid,6
58883,4074524,NCT03126916,Isotretinoin,Absorica,6
58884,4074524,NCT03126916,Isotretinoin,Accure,6
58885,4074524,NCT03126916,Isotretinoin,Accutane,6
58886,4074524,NCT03126916,Isotretinoin,Amnesteem,6
58887,4074524,NCT03126916,Isotretinoin,Cistane,6
58888,4074524,NCT03126916,Isotretinoin,Claravis,6
58889,4074524,NCT03126916,Isotretinoin,Isotretinoinum,6
58890,4074524,NCT03126916,Isotretinoin,Isotrex,6
58891,4074524,NCT03126916,Isotretinoin,Isotrexin,6
58892,4074524,NCT03126916,Isotretinoin,Myorisan,6
58893,4074524,NCT03126916,Isotretinoin,Neovitamin A,6
58894,4074524,NCT03126916,Isotretinoin,Neovitamin A Acid,6
58895,4074524,NCT03126916,Isotretinoin,Oratane,6
58896,4074524,NCT03126916,Isotretinoin,Retinoicacid-13-cis,6
58897,4074524,NCT03126916,Isotretinoin,Ro 4-3780,6
58898,4074524,NCT03126916,Isotretinoin,Ro-4-3780,6
58899,4074524,NCT03126916,Isotretinoin,Roaccutan,6
58900,4074524,NCT03126916,Isotretinoin,Roaccutane,6
58901,4074524,NCT03126916,Isotretinoin,Roacutan,6
58902,4074524,NCT03126916,Isotretinoin,Sotret,6
58903,4074524,NCT03126916,Isotretinoin,ZENATANE,6
58904,4074524,NCT03126916,Isotretinoin,cis-Retinoic Acid,6
58905,4074525,NCT03126916,Lorlatinib,"2H-4,8-Methenopyrazolo(4,3-H)(2,5,11)benzoxadiazacyclotetradecine-3-carbonitrile, 7-amino-12-fluoro-10,15,16,17-tetrahydro-2,10,16-trimethyl-15-oxo-, (10R)-",6
58906,4074525,NCT03126916,Lorlatinib,Lorbrena,6
58907,4074525,NCT03126916,Lorlatinib,Lorviqua,6
58908,4074525,NCT03126916,Lorlatinib,PF-06463922,6
58909,4074526,NCT03126916,Melphalan Hydrochloride,Alkeran,6
58910,4074526,NCT03126916,Melphalan Hydrochloride,Alkerana,6
58911,4074526,NCT03126916,Melphalan Hydrochloride,Evomela,6
58912,4074529,NCT03126916,Thiotepa,"1,1',1''-Phosphinothioylidynetrisaziridine",6
58913,4074529,NCT03126916,Thiotepa,Girostan,6
58914,4074529,NCT03126916,Thiotepa,"N,N', N''-Triethylenethiophosphoramide",6
58915,4074529,NCT03126916,Thiotepa,Oncotiotepa,6
58916,4074529,NCT03126916,Thiotepa,STEPA,6
58917,4074529,NCT03126916,Thiotepa,TESPA,6
58918,4074529,NCT03126916,Thiotepa,TIO TEF,6
58919,4074529,NCT03126916,Thiotepa,TSPA,6
58920,4074529,NCT03126916,Thiotepa,Tepadina,6
58921,4074529,NCT03126916,Thiotepa,Tespamin,6
58922,4074529,NCT03126916,Thiotepa,Tespamine,6
58923,4074529,NCT03126916,Thiotepa,Thio-Tepa,6
58924,4074529,NCT03126916,Thiotepa,Thiofosfamide,6
58925,4074529,NCT03126916,Thiotepa,Thiofozil,6
58926,4074529,NCT03126916,Thiotepa,Thiophosphamide,6
58927,4074529,NCT03126916,Thiotepa,Thiophosphoamide,6
58928,4074529,NCT03126916,Thiotepa,Thiophosphoramide,6
58929,4074529,NCT03126916,Thiotepa,Thiotef,6
58930,4074529,NCT03126916,Thiotepa,Tifosyl,6
58931,4074529,NCT03126916,Thiotepa,Tio-tef,6
58932,4074529,NCT03126916,Thiotepa,Triethylene Thiophosphoramide,6
58933,4074529,NCT03126916,Thiotepa,Triethylenethiophosphoramide,6
58934,4074529,NCT03126916,Thiotepa,Tris(1-aziridinyl)phosphine sulfide,6
58935,4074529,NCT03126916,Thiotepa,WR 45312,6
58936,4074530,NCT03126916,Topotecan Hydrochloride,Evotopin,6
58937,4074530,NCT03126916,Topotecan Hydrochloride,Hycamptamine,6
58938,4074530,NCT03126916,Topotecan Hydrochloride,Hycamtin,6
58939,4074530,NCT03126916,Topotecan Hydrochloride,Potactasol,6
58940,4074530,NCT03126916,Topotecan Hydrochloride,SKF S-104864-A,6
58941,4074530,NCT03126916,Topotecan Hydrochloride,Topotec,6
58942,4074530,NCT03126916,Topotecan Hydrochloride,Topotecan HCl,6
58943,4074530,NCT03126916,Topotecan Hydrochloride,topotecan hydrochloride (oral),6
58944,4074531,NCT03126916,Vincristine Sulfate,Kyocristine,6
58945,4074531,NCT03126916,Vincristine Sulfate,Leurocristine Sulfate,6
58946,4074531,NCT03126916,Vincristine Sulfate,"Leurocristine, sulfate",6
58947,4074531,NCT03126916,Vincristine Sulfate,Oncovin,6
58948,4074531,NCT03126916,Vincristine Sulfate,Vincasar,6
58949,4074531,NCT03126916,Vincristine Sulfate,Vincosid,6
58950,4074531,NCT03126916,Vincristine Sulfate,Vincrex,6
58951,4074531,NCT03126916,Vincristine Sulfate,"Vincristine, sulfate",6
58952,4074556,NCT06311916,HAIC + Tirelizumab +lenvatinib +liver resection,Non,6
58953,4074563,NCT00003896,cisplatin,platinol,6
58954,4074564,NCT00003896,liposomal doxorubicin,doxil,6
58955,4074564,NCT00003896,liposomal doxorubicin,pegylated liposomal doxorubicin hydrochloride,6
58956,4074565,NCT00003896,paclitaxel,taxol,6
58957,4074590,NCT02632396,Ixazomib,Ixazomib Citrate,6
58958,4074590,NCT02632396,Ixazomib,MLN9708,6
58959,4074590,NCT02632396,Ixazomib,Ninlaro,6
58960,4074592,NCT02181296,ropivacaine,naropin,6
58961,4074599,NCT00393796,SUTENT,SU011248,6
58962,4074601,NCT02118896,FK506E,Advagraf,6
58963,4074601,NCT02118896,FK506E,Astagraf XL,6
58964,4074601,NCT02118896,FK506E,Graceptor,6
58965,4074601,NCT02118896,FK506E,MR4,6
58966,4074601,NCT02118896,FK506E,Prograf XL,6
58967,4074607,NCT01020396,Metronidazole,MetroGel-Vaginal®,6
58968,4074621,NCT01258816,Elacytarabine for infusion,CP-4055,6
58969,4074624,NCT02453516,ropivacaine,Naropin HCL,6
58970,4074625,NCT02453516,epinephrine,Adrenaline Chloride,6
58971,4074643,NCT03749616,Ibuprofen,Advil,6
58972,4074643,NCT03749616,Ibuprofen,Motrin,6
58973,4074644,NCT03749616,Acetaminophen,tylenol,6
58974,4074662,NCT02678416,IV Acetaminophen (Treatment A),OFIRMEV,6
58975,4074663,NCT02678416,Oral Acetaminophen (Treatment B),Acetaminophen tablets,6
58976,4074664,NCT02678416,Placebo (Treatment C),IV Placebo,6
58977,4074664,NCT02678416,Placebo (Treatment C),Placebo tablets,6
58978,4074666,NCT01370616,Ertapenem sodium,"MK-0826, INVANZ™",6
58979,4074667,NCT01370616,Piperacillin/tazobactam sodium,Tazocin™,6
58980,4074680,NCT05962216,Brexpiprazole,Rexulti,6
58981,4074689,NCT00995722,Prednisone,Steroid,6
58982,4074690,NCT00995722,Placebo,Sugar pill,6
58983,4074691,NCT03937596,D-cycloserine,Seromycin,6
58984,4074695,NCT05256758,Fenofibrate Capsules,Fenofibrate,6
