anchor_drug_id,canonical_rxcui,canonical_drug_name,canonical_tty
3846,714438,pazopanib,IN
3847,892575,peach allergenic extract,IN
3848,18235,peanut oil,IN
3849,892332,pecan allergenic extract,IN
3850,852272,pecan pollen extract,IN
3851,32987,pectin,IN
3852,7960,pefloxacin,IN
3853,1367120,peg-100 stearate,IN
3854,1487142,peg-60 sorbitan stearate,IN
3855,59768,pegademase bovine,IN
3856,498509,pegaptanib,IN
3857,34132,pegaspargase,IN
3858,2557372,pegcetacoplan,IN
3859,338036,pegfilgrastim,IN
3860,1248798,peginesatide,IN
3861,120608,peginterferon alfa-2a,IN
3862,253453,peginterferon alfa-2b,IN
3863,1546168,peginterferon beta-1a,IN
3864,1011650,pegloticase,IN
3865,1607779,pegoterate,IN
3866,1367127,pegoxol 7 stearate,IN
3867,2637446,pegunigalsidase alfa,IN
3868,2046360,pegvaliase,IN
3869,278739,pegvisomant,IN
3870,2738648,pegzilarginase,IN
3871,1310166,pelargonium sidoides root extract,IN
3872,1547545,pembrolizumab,IN
3873,68446,pemetrexed,IN
3874,2359268,pemigatinib,IN
3875,19551,pemirolast,IN
3876,7966,pemoline,IN
3877,7973,penbutolol,IN
3878,59839,penciclovir,IN
3879,7974,penfluridol,IN
3880,7975,penicillamine,IN
3881,7980,penicillin g,IN
3882,466553,penicillin g benzathine / penicillin g procaine,MIN
3883,7984,penicillin v,IN
3884,972365,penicillium roquefortii allergenic extract,IN
3885,2712542,penpulimab,IN
3886,1312715,pentadecalactone,IN
3887,1987138,pentadecanoic acid,IN
3888,33055,pentaerythritol,IN
3889,1591891,pentafluoropropane,IN
3890,7993,pentagastrin,IN
3891,7994,pentamidine,IN
3892,816249,pentastarch,IN
3893,8001,pentazocine,IN
3894,618371,pentetate,IN
3895,1369590,pentetate calcium,IN
3896,69893,pentetreotide,IN
3897,33086,pentifylline,IN
3898,8004,pentobarbital,IN
3899,1100448,pentobarbital / phenytoin,MIN
3900,155046,pentosan polysulfate,IN
3901,8011,pentostatin,IN
3902,8013,pentoxifylline,IN
3903,2288155,peoniflorin,IN
3904,33094,peppermint oil,IN
3905,8016,pepsin a,IN
3906,2045732,peracetic acid,IN
3907,619693,peramivir,IN
3908,1356552,perampanel,IN
3909,8042,perazine,IN
3910,852819,perennial rye grass pollen extract,IN
3911,2474632,perflenapent,IN
3912,1540828,perflexane,IN
3913,2462501,perflunafene,IN
3914,2637547,perfluorohexyloctane,IN
3915,283753,perflutren,IN
3916,8047,pergolide,IN
3917,8050,perhexiline,IN
3918,8766,periciazine,IN
3919,54552,perindopril,IN
3920,1546400,perindoprilat,IN
3921,33199,permethrin,IN
3922,8076,perphenazine,IN
3923,8080,pertussis vaccine,IN
3924,1298944,pertuzumab,IN
3925,33219,peruvian balsam,IN
3926,8091,petrolatum,IN
3927,1310049,peumus boldus leaf extract,IN
3928,2183102,pexidartinib,IN
3929,1312717,phellinus linteus mycelium extract,IN
3930,1307947,phellodendron amurense bark extract,IN
3931,33253,phenacemide,IN
3932,8113,phenacetin,IN
3933,8119,phenazocine,IN
3934,8120,phenazopyridine,IN
3935,33272,phendimetrazine,IN
3936,8123,phenelzine,IN
3937,1309741,phenethylamine,IN
3938,8129,phenformin,IN
3939,235808,phenicarbazide,IN
3940,33283,phenindamine,IN
3941,8130,phenindione,IN
3942,8132,pheniramine,IN
3943,8133,phenmetrazine,IN
3944,8134,phenobarbital,IN
3945,33290,phenol,IN
3946,1495318,phenolate,IN
3947,155122,phenolphthalein,IN
3948,1651702,phenolsulfonate,IN
3949,8141,phenolsulfonphthalein,IN
3950,8143,phenoperidine,IN
3951,33303,phenothrin,IN
3952,1426336,phenoxyacetate,IN
3953,8149,phenoxybenzamine,IN
3954,89552,phenoxyethanol,IN
3955,8150,phenprocoumon,IN
3956,33309,phensuximide,IN
3957,8152,phentermine,IN
3958,8153,phentolamine,IN
3959,36122,phenyl salicylate,IN
3960,1310585,phenyl trimethicone,IN
3961,1367159,phenylacetaldehyde,IN
3962,70619,phenylacetate,IN
3963,8156,phenylalanine,IN
3964,8160,phenylbutazone,IN
3965,81647,phenylbutyrate,IN
3966,8163,phenylephrine,IN
3967,8126,phenylethyl alcohol,IN
3968,1313724,phenylethyl resorcinol,IN
3969,89722,phenylmercuric nitrate,IN
3970,1426779,phenylmercury,IN
3971,8175,phenylpropanolamine,IN
3972,33408,phenyltoloxamine,IN
3973,8183,phenytoin,IN
3974,1368167,phloretin,IN
3975,1362735,phlorhizin,IN
3976,8196,phloroglucinol,IN
3977,33431,pholcodine,IN
3978,33432,pholedrine,IN
3979,486961,phosphate ion,IN
3980,89959,phosphatidylserine,IN
3981,8226,phosphocysteamine,IN
3982,8259,phosphoric acid,IN
3983,8263,phosphorus,IN
3984,89736,phthalylsulfacetamide,IN
3985,33632,phthalylsulfathiazole,IN
3986,8299,physostigmine,IN
3987,392457,physostigmine / pilocarpine,MIN
3988,8302,phytic acid,IN
3989,1363444,phytosphingosine,IN
3990,1940636,pibrentasvir,IN
3991,1737729,picaridin,IN
3992,33684,picolinic acid,IN
3993,1546458,picosulfurate,IN
3994,1443000,picrate,IN
3995,2539172,picrotoxin,IN
3996,40450,pidotimod,IN
3997,2556617,piflufolastat,IN
3998,1999764,pigment blue 16,IN
3999,899650,pignut hickory pollen extract,IN
4000,82910,piketoprofen,IN
4001,8328,pilocarpine,IN
4002,1311670,pimagedine,IN
4003,1791685,pimavanserin,IN
4004,2673756,pimeclone,IN
4005,321952,pimecrolimus,IN
4006,33712,pimethixene,IN
4007,1110783,pimobendan,IN
4008,8331,pimozide,IN
4009,900999,pin oak pollen extract,IN
4010,33717,pinacidil,IN
4011,33724,pinaverium,IN
4012,8332,pindolol,IN
4013,259276,pine bark extract,IN
4014,1360627,pine needle oil (pinus mugo),IN
4015,8333,pine tar,IN
4016,33738,pioglitazone,IN
4017,33739,pipamperone,IN
4018,33740,pipazethate,IN
4019,33742,pipecuronium,IN
4020,113831,pipemidate,IN
4021,33743,pipenzolate,IN
4022,8338,piperacetazine,IN
4023,8339,piperacillin,IN
4024,8340,piperazine,IN
4025,59064,piperidolate,IN
4026,1311146,piperine,IN
4027,8345,piperonyl butoxide,IN
4028,91299,piperonyl butoxide / pyrethrins,MIN
4029,8347,pipobroman,IN
4030,8348,pipothiazine,IN
4031,33758,pipoxolan,IN
4032,33761,piprozoline,IN
4033,8351,piracetam,IN
4034,33764,pirarubicin,IN
4035,33767,pirbuterol,IN
4036,228080,pirenoxine,IN
4037,8352,pirenzepine,IN
4038,33770,piretanide,IN
4039,1592254,pirfenidone,IN
4040,8353,piribedil,IN
4041,1947299,piridocaine,IN
4042,1367292,pirlimycin,IN
4043,2058907,piroctone,IN
4044,33783,piroctone olamine,IN
4045,8356,piroxicam,IN
4046,2629338,pirtobrutinib,IN
4047,904606,pistachio nut allergenic extract,IN
4048,1426912,pisum sativum (pea) extract,IN
4049,861634,pitavastatin,IN
4050,900758,pitch pine pollen extract,IN
4051,2197878,pitolisant,IN
4052,8372,pivampicillin,IN
4053,2744296,pivekimab sunirine,IN
4054,8373,pizotyline,IN
4055,867297,plains cottonwood pollen extract,IN
4056,82088,plantago seed,IN
4057,33835,plasma protein fraction,IN
4058,2557200,plasminogen,IN
4059,1311280,platinum,IN
4060,1307614,platycodon grandiflorum root extract,IN
4061,2049549,plazomicin,IN
4062,1873752,plecanatide,IN
4063,733003,plerixafor,IN
4064,6995,plicamycin,IN
4065,2727175,plozasiran,IN
4066,8463,podofilox,IN
4067,8462,podophyllin,IN
4068,1314376,polacrilin,IN
4069,2179843,polaprezinc,IN
4070,2174090,polatuzumab vedotin,IN
4071,33926,poldine,IN
4072,2668059,policapram,IN
4073,54908,policresulen,IN
4074,968170,polidocanol,IN
4075,1426892,polidronium,IN
4076,1426339,polifeprosan 20,IN
4077,1541249,polignate sodium,IN
4078,1373041,polihexanide,IN
4079,763096,"poliovirus vaccine inactivated, type 1 (mahoney)",IN
4080,763098,"poliovirus vaccine inactivated, type 2 (mef-1)",IN
4081,763100,"poliovirus vaccine inactivated, type 3 (saukett)",IN
4082,1549143,polixetonium,IN
4083,1314414,poloxalene,IN
4084,155152,poloxamer 188,IN
4085,1492190,poloxamer 237,IN
4086,1486516,poloxamer 331,IN
4087,155155,poloxamer 407,IN
4088,1993232,polyacrylamide (crosslinked; 2 mole percent bisacrylamide),IN
4089,1314381,polyaminopropyl biguanide,IN
4090,2049679,polybutester,IN
4091,1364277,polydatin,IN
4092,1363053,polydextrose,IN
4093,34119,polyestradiol,IN
4094,1367110,polyethylene glycol 1450,IN
4095,1314382,polyethylene glycol 1500,IN
4096,1368864,polyethylene glycol 200,IN
4097,8513,polyethylene glycol 300,IN
4098,221147,polyethylene glycol 3350,IN
4099,1312707,polyethylene glycol 3500,IN
4100,8514,polyethylene glycol 400,IN
4101,1310594,polyethylene glycol 4000,IN
4102,1358490,polyethylene glycol 4500,IN
4103,1310598,polyethylene glycol 600,IN
4104,1314384,polyethylene glycol 6000,IN
4105,1307313,polyethylene glycol 800,IN
4106,1314204,polyethylene glycol 900,IN
4107,1310087,polygala senega root extract,IN
4108,8521,polygeline,IN
4109,2466982,polyglycolate,IN
4110,1364922,polymetaphosphate,IN
4111,8536,polymyxin b,IN
4112,34188,polynoxylin,IN
4113,1309246,polyoxyl 35 castor oil,IN
4114,1426432,polyoxyl 40 stearate,IN
4115,1367143,polyquaternium-10 (400 cps at 2%),IN
4116,1804843,polysaccharide-k,IN
4117,1367142,polysilicone-15,IN
4118,8559,polysorbate 20,IN
4119,1368867,polysorbate 60,IN
4120,1426405,polysorbate 65,IN
4121,8560,polysorbate 80,IN
4122,1368887,polysorbate 85,IN
4123,1546437,polystyrene sulfonate,IN
4124,1085955,polysulfated glycosaminoglycan,IN
4125,1358182,polytetrafluoroethylene,IN
4126,8565,polythiazide,IN
4127,91596,polyvalent crotalidae antivenin,IN
4128,8570,polyvinyl alcohol,IN
4129,1369713,pomalidomide,IN
4130,725206,pomegranate extract,IN
4131,1364347,ponatinib,IN
4132,298983,ponazuril,IN
4133,2532300,ponesimod,IN
4134,236381,poractant alfa,IN
4135,282446,posaconazole,IN
4136,901011,post oak pollen extract,IN
4137,8588,potassium,IN
4138,54987,potassium acetate,IN
4139,8589,potassium aspartate,IN
4140,34296,potassium bicarbonate,IN
4141,223779,potassium bitartrate,IN
4142,34300,potassium carbonate,IN
4143,8591,potassium chloride,IN
4144,54993,potassium citrate,IN
4145,8595,potassium dichromate,IN
4146,89903,potassium gluconate,IN
4147,34311,potassium hydroxide,IN
4148,34312,potassium iodate,IN
4149,8597,potassium iodide,IN
4150,1318915,potassium ion,IN
4151,314797,potassium lactate,IN
4152,1362899,potassium metabisulfite,IN
4153,34316,potassium nitrate,IN
4154,34318,potassium perchlorate,IN
4155,8604,potassium permanganate,IN
4156,34322,potassium phosphate,IN
4157,1311363,potassium sodium tartrate,IN
4158,34323,potassium sulfate,IN
4159,1376155,potassium triiodide,IN
4160,852539,poverty weed pollen extract,IN
4161,8610,povidone,IN
4162,1305758,povidone k29-32,IN
4163,8611,povidone-iodine,IN
4164,2663938,pozelimab,IN
4165,1313178,ppg-15 stearyl ether,IN
4166,8620,practolol,IN
4167,2713314,prademagene zamikeracel,IN
4168,1367269,pradofloxacin,IN
4169,867142,prairie sagebrush pollen extract,IN
4170,8622,prajmaline,IN
4171,662019,pralatrexate,IN
4172,34345,pralidoxime,IN
4173,1492039,pralmorelin,IN
4174,2394936,pralsetinib,IN
4175,746741,pramipexole,IN
4176,190433,pramiverine,IN
4177,139953,pramlintide,IN
4178,34347,pramoxine,IN
4179,3143,prasterone,IN
4180,613391,prasugrel,IN
4181,42463,pravastatin,IN
4182,8627,prazepam,IN
4183,8628,praziquantel,IN
4184,1008306,praziquantel / pyrantel,MIN
4185,8629,prazosin,IN
4186,168651,prednazoline,IN
4187,34369,prednicarbate,IN
4188,8637,prednimustine,IN
4189,8638,prednisolone,IN
4190,690161,prednisolone / sulfacetamide,MIN
4191,1008055,prednisolone / trimeprazine,MIN
4192,8640,prednisone,IN
4193,12473,prednylidene,IN
4194,187832,pregabalin,IN
4195,114052,pregnenolone,IN
4196,8674,prenylamine,IN
4197,2198359,pretomanid,IN
4198,1368533,prezatide,IN
4199,1314233,prezatide copper,IN
4200,1314596,prezatide copper acetate,IN
4201,34479,pridinol,IN
4202,236174,prifinium,IN
4203,8686,prilocaine,IN
4204,8687,primaquine,IN
4205,8691,primidone,IN
4206,1311310,primula veris extract,IN
4207,2479689,primycin,IN
4208,66958,pristinamycin,IN
4209,852622,privet pollen extract,IN
4210,8698,probenecid,IN
4211,2717836,probenecid / sulopenem,MIN
4212,8699,probucol,IN
4213,8700,procainamide,IN
4214,8701,procaine,IN
4215,8702,procarbazine,IN
4216,34530,procaterol,IN
4217,8704,prochlorperazine,IN
4218,8718,procyclidine,IN
4219,4134,profenamine,IN
4220,8723,proflavine,IN
4221,34568,progabide,IN
4222,8727,progesterone,IN
4223,34769,proglumetacin,IN
4224,8730,proglumide,IN
4225,2382,proguanil,IN
4226,8737,proline,IN
4227,34604,prolintane,IN
4228,8742,promazine,IN
4229,8744,promegestone,IN
4230,34625,promestriene,IN
4231,8745,promethazine,IN
4232,8754,propafenone,IN
4233,34633,propamidine,IN
4234,1362877,propane,IN
4235,8758,propanidid,IN
4236,8761,propantheline,IN
4237,34905,proparacaine,IN
4238,34644,propentofylline,IN
4239,34649,propicillin,IN
4240,76273,propinox,IN
4241,1311565,propiolactone,IN
4242,8770,propiomazine,IN
4243,1366667,propionamide,IN
4244,34658,propionic acid,IN
4245,55175,propiverine,IN
4246,8782,propofol,IN
4247,1311659,propolis wax,IN
4248,2745576,propoxur,IN
4249,8785,propoxyphene,IN
4250,8787,propranolol,IN
4251,1649519,propyl acetate,IN
4252,1311134,propyl gallate,IN
4253,1363696,propylene carbonate,IN
4254,34693,propylene glycol,IN
4255,1356149,propylene glycol monolaurate,IN
4256,1427010,propylene glycol monopalmitostearate,IN
4257,1314411,propylene glycol monostearate,IN
4258,1368175,propylene oxide,IN
4259,8792,propylhexedrine,IN
4260,8793,propyliodone,IN
4261,34706,propylparaben,IN
4262,8794,propylthiouracil,IN
4263,1999765,propyperone,IN
4264,34710,propyphenazone,IN
4265,2669456,proquazone,IN
4266,8795,proscillaridin,IN
4267,8834,protein c,IN
4268,34822,protein s,IN
4269,8871,prothionamide,IN
4270,55244,prothipendyl,IN
4271,1441688,prothrombin,IN
4272,1362689,protocatechualdehyde,IN
4273,8886,protriptyline,IN
4274,83885,proxibarbal,IN
4275,158660,proxigermanium,IN
4276,34906,proxyphylline,IN
4277,2107310,prucalopride,IN
4278,24902,prussian blue insoluble,IN
4279,8896,pseudoephedrine,IN
4280,34930,pseudoisocytidine,IN
4281,1310913,pseudomonas aeruginosa,IN
4282,8928,psyllium,IN
4283,1989334,pumice,IN
4284,8948,purified protein derivative of tuberculin,IN
4285,852174,pussy willow pollen extract,IN
4286,8984,pyrantel,IN
4287,8987,pyrazinamide,IN
4288,8991,pyrethrins,IN
4289,1232405,pyrethrum extract,IN
4290,9000,pyridostigmine,IN
4291,9002,pyridoxal,IN
4292,684879,pyridoxine,IN
4293,9009,pyrilamine,IN
4294,9010,pyrimethamine,IN
4295,35100,pyrithione,IN
4296,1420978,pyritidium,IN
4297,155060,pyroglutamate,IN
4298,1364533,pyrophosphate,IN
4299,2585446,pyrrolidine,IN
4300,1370623,pyrrolidone carboxylate,IN
4301,9036,pyrrolidonecarboxylic acid,IN
4302,1373350,pyruvaldehyde,IN
4303,72031,pyruvate,IN
4304,35163,pyrvinium,IN
4305,2002417,qs-21,IN
4306,852343,quackgrass pollen extract,IN
4307,1313268,quadrosilan,IN
4308,283678,quaternium-15,IN
4309,1363625,quaternium-18,IN
4310,1539969,quaternium-24,IN
4311,35185,quazepam,IN
4312,867353,queen palm pollen extract,IN
4313,9060,quercetin,IN
4314,51272,quetiapine,IN
4315,9061,quinacrine,IN
4316,76887,quinagolide,IN
4317,35208,quinapril,IN
4318,1546359,quinaprilat,IN
4319,1427233,quinate,IN
4320,35215,quinestradol,IN
4321,9066,quinestrol,IN
4322,59743,quinethazone,IN
4323,35216,quinfamide,IN
4324,9068,quinidine,IN
4325,9071,quinine,IN
4326,35242,quinupramine,IN
4327,229367,quinupristin,IN
4328,2643048,quizartinib,IN
4329,2003595,rabacfosadine,IN
4330,851969,rabbit bush pollen extract,IN
4331,114979,rabeprazole,IN
4332,89886,"rabies immune globulin, human",IN
4333,830457,rabies virus vaccine flury-lep strain,IN
4334,16738,racecadotril,IN
4335,1430390,racementhol,IN
4336,9100,racemethionine,IN
4337,66887,racepinephrine,IN
4338,1311677,ractopamine,IN
4339,1546450,radium,IN
4340,1362905,raffinose,IN
4341,72143,raloxifene,IN
4342,719872,raltegravir,IN
4343,196239,raltitrexed,IN
4344,596205,ramelteon,IN
4345,35296,ramipril,IN
4346,1546377,ramiprilat,IN
4347,1535922,ramucirumab,IN
4348,595060,ranibizumab,IN
4349,9143,ranitidine,IN
4350,35829,ranolazine,IN
4351,262100,rapacuronium,IN
4352,1311246,raphanus sativa extract,IN
4353,134748,rasagiline,IN
4354,283821,rasburicase,IN
4355,895279,rat skin extract,IN
4356,9152,rauwolfia alkaloids,IN
4357,2107301,ravulizumab,IN
4358,1366567,raxibacumab,IN
4359,9154,razoxane,IN
4360,1667222,rebaudioside a,IN
4361,60842,reboxetine,IN
4362,851914,red alder pollen extract,IN
4363,852609,red cedar pollen extract,IN
4364,867341,red imported fire ant allergenic extract,IN
4365,852680,red mulberry pollen extract,IN
4366,1294634,red paper wasp venom protein,IN
4367,900754,red pine pollen extract,IN
4368,232540,red yeast rice,IN
4369,900113,redberry juniper pollen extract,IN
4370,1014707,redwood pollen extract,IN
4371,640062,regadenoson,IN
4372,1312397,regorafenib,IN
4373,1313722,regrelor,IN
4374,1309220,rehmannia glutinosa root extract,IN
4375,2739519,relacorilant,IN
4376,2596773,relatlimab,IN
4377,2184137,relebactam,IN
4378,2472778,relugolix,IN
4379,2284718,remdesivir,IN
4380,2700765,remestemcel-l,IN
4381,2724365,remibrutinib,IN
4382,73032,remifentanil,IN
4383,2383941,remimazolam,IN
4384,35350,remoxipride,IN
4385,73044,repaglinide,IN
4386,2670644,repotrectinib,IN
4387,35373,reproterol,IN
4388,9259,rescinnamine,IN
4389,9260,reserpine,IN
4390,1746889,reslizumab,IN
4391,2677894,resmetirom,IN
4392,35382,resorcinol,IN
4393,2106739,resorcinol monoacetate,IN
4394,1000492,resveratrol,IN
4395,642274,retapamulin,IN
4396,2722410,retatrutide,IN
4397,76895,reteplase,IN
4398,2632981,retifanlimab,IN
4399,2708830,revakinagene taroretcel,IN
4400,2102775,revefenacin,IN
4401,75960,reviparin,IN
4402,2698325,revumenib,IN
4403,2639155,rezafungin,IN
4404,1872246,rhamnose,IN
4405,35465,rho(d) immune globulin,IN
4406,1362930,rhodamine b,IN
4407,1011033,rhubarb allergenic extract,IN
4408,91266,rhubarb preparation,IN
4409,9344,ribavirin,IN
4410,1873916,ribociclib,IN
4411,9346,riboflavin,IN
4412,1925821,riboflavin 5'-phosphate,IN
4413,1376156,riboprine,IN
4414,1314858,ribose,IN
4415,901337,rice allergenic extract,IN
4416,1356151,rice bran,IN
4417,1309223,rice bran oil,IN
4418,618482,ricinoleate,IN
4419,55672,rifabutin,IN
4420,9384,rifampin,IN
4421,35616,rifamycin sv,IN
4422,9385,rifamycins,IN
4423,35617,rifapentine,IN
4424,35619,rifaximin,IN
4425,55679,rilmenidine,IN
4426,763450,rilonacept,IN
4427,1102270,rilpivirine,IN
4428,35623,riluzole,IN
4429,2722398,rilzabrutinib,IN
4430,9386,rimantadine,IN
4431,2282307,rimegepant,IN
4432,55681,rimexolone,IN
4433,9388,rimiterol,IN
4434,1439816,riociguat,IN
4435,2369389,ripretinib,IN
4436,2166040,risankizumab,IN
4437,2390935,risdiplam,IN
4438,73056,risedronate,IN
4439,55685,risedronic acid,IN
4440,35636,risperidone,IN
4441,2641595,ritlecitinib,IN
4442,9392,ritodrine,IN
4443,85762,ritonavir,IN
4444,121191,rituximab,IN
4445,1114195,rivaroxaban,IN
4446,183379,rivastigmine,IN
4447,852148,river birch pollen extract,IN
4448,88014,rizatriptan,IN
4449,9394,rna,IN
4450,1250203,robenacoxib,IN
4451,1311554,robenidine,IN
4452,852601,rocky mountain juniper pollen extract,IN
4453,68139,rocuronium,IN
4454,232158,rofecoxib,IN
4455,1091836,roflumilast,IN
4456,1665496,rolapitant,IN
4457,9462,rolitetracycline,IN
4458,877510,romidepsin,IN
4459,1091919,romifidine,IN
4460,805452,romiplostim,IN
4461,2123126,romosozumab,IN
4462,1535498,ronidazole,IN
4463,2587059,ropeginterferon alfa-2b,IN
4464,72302,ropinirole,IN
4465,35780,ropivacaine,IN
4466,1311501,rosa canina fruit extract,IN
4467,1305664,rosa centifolia flower oil,IN
4468,9471,rose bengal,IN
4469,1322046,rose petal extract,IN
4470,90945,rosemary oil,IN
4471,84108,rosiglitazone,IN
4472,1362931,rosin,IN
4473,2531312,rosmarinate,IN
4474,317702,rosmarinus officinalis preparation,IN
4475,35797,rosoxacin,IN
4476,301542,rosuvastatin,IN
4477,1366666,rotenone,IN
4478,616739,rotigotine,IN
4479,995600,rough cocklebur pollen extract,IN
4480,852532,rough marshelder pollen extract,IN
4481,1314413,roxarsone,IN
4482,114817,roxatidine,IN
4483,9478,roxithromycin,IN
4484,35805,royal jelly,IN
4485,2642274,rozanolixizumab,IN
4486,762817,rubella virus vaccine live (wistar ra 27-3 strain),IN
4487,1311489,rubidium,IN
4488,1862579,rucaparib,IN
4489,69036,rufinamide,IN
4490,1345677,rumex crispus root extract,IN
4491,35890,ruscogenin,IN
4492,852367,russian olive pollen extract,IN
4493,852158,russian thistle pollen extract,IN
4494,1367425,ruta graveolens flowering top oil,IN
4495,9500,rutin,IN
4496,1193326,ruxolitinib,IN
4497,9504,s-adenosylmethionine,IN
4498,1314278,saccharide isomerate,IN
4499,9509,saccharin,IN
4500,9511,saccharomyces cerevisiae,IN
4501,2360231,sacituzumab,IN
4502,214817,sacrosidase,IN
4503,1656328,sacubitril,IN
4504,1860608,sacubitrilat,IN
4505,9515,safflower oil,IN
4506,901195,safflower seed allergenic extract,IN
4507,1922448,safinamide,IN
4508,2383532,safrole,IN
4509,1011627,sage leaf allergenic extract,IN
4510,1305661,sage oil,IN
4511,2263158,sakuranetin,IN
4512,2200638,salcaprozate,IN
4513,1363054,salicyl alcohol,IN
4514,9518,salicylamide,IN
4515,9525,salicylic acid,IN
4516,2618732,salicylic acid / thiosulfate,MIN
4517,1311566,salinomycin,IN
4518,1305659,salix alba bark volatile oil,IN
4519,36117,salmeterol,IN
4520,892584,salmon allergenic extract,IN
4521,36118,salmon calcitonin,IN
4522,1421430,salmon preparation,IN
4523,1716523,salmonella enterica subsp. enterica serovar typhi,IN
4524,762595,salmonella typhi ty21a live antigen,IN
4525,36108,salsalate,IN
4526,852806,salt cedar pollen extract,IN
4527,852329,salt grass pollen extract,IN
4528,897316,saltbush pollen extract,IN
4529,1307580,salvia miltiorrhiza root extract,IN
4530,9549,samarium,IN
4531,177906,samarium sm 153 lexidronam,IN
4532,1307698,sambucus nigra flowering top,IN
4533,2559612,samidorphan,IN
4534,851955,sandbur ragweed pollen extract,IN
4535,1311390,santonin,IN
4536,2395271,sapanisertib,IN
4537,753340,sapropterin,IN
4538,83395,saquinavir,IN
4539,9556,saralasin,IN
4540,1362906,sarcosine,IN
4541,974129,sardine allergenic extract,IN
4542,2059018,sarecycline,IN
4543,69634,sargramostim,IN
4544,1923319,sarilumab,IN
4545,1740360,sarolaner,IN
4546,2391541,satralizumab,IN
4547,1733681,satraplatin,IN
4548,236344,saw palmetto extract,IN
4549,477189,saw palmetto fruit extract,IN
4550,857974,saxagliptin,IN
4551,1311675,schisandra chinensis fruit extract,IN
4552,56084,schizandra preparation,IN
4553,1538275,schizochytrium dha oil,IN
4554,9601,scopolamine,IN
4555,900764,scotch pine pollen extract,IN
4556,1013913,scrub pine pollen extract,IN
4557,1307750,scutellaria baicalensis root extract,IN
4558,1311499,sea salt,IN
4559,1427069,sebacate,IN
4560,1726975,sebelipase alfa,IN
4561,2717944,sebetralstat,IN
4562,36314,secnidazole,IN
4563,9624,secobarbital,IN
4564,9627,secretin,IN
4565,1599788,secukinumab,IN
4566,2055978,segesterone,IN
4567,2690869,seladelpar,IN
4568,1044269,selamectin,IN
4569,9639,selegiline,IN
4570,36344,selenious acid,IN
4571,9641,selenium,IN
4572,36345,selenium sulfide,IN
4573,1549332,selenocysteine,IN
4574,9644,selenomethionine,IN
4575,1729002,selexipag,IN
4576,2178390,selinexor,IN
4577,2370147,selpercatinib,IN
4578,2289380,selumetinib,IN
4579,1991302,semaglutide,IN
4580,1314385,semduramicin,IN
4581,2368733,semuloparin,IN
4582,36387,"sennosides, usp",IN
4583,2723056,sepiapterin,IN
4584,1999800,seractide,IN
4585,2562176,serdexmethylphenidate,IN
4586,350488,serenoa preparation,IN
4587,9671,serine,IN
4588,56188,sermorelin,IN
4589,1311214,serotonin,IN
4590,36434,serratiopeptidase,IN
4591,36435,sertaconazole,IN
4592,41996,sertindole,IN
4593,36437,sertraline,IN
4594,1309247,sesame oil,IN
4595,2469247,setmelanotide,IN
4596,214824,sevelamer,IN
4597,36453,sevoflurane,IN
4598,852087,shad scale pollen extract,IN
4599,852221,shagbark hickory pollen extract,IN
4600,91472,shark liver oil,IN
4601,1310571,shea butter,IN
4602,1305658,sheanut oil,IN
4603,852213,sheep sorrel pollen extract,IN
4604,896135,short ragweed pollen extract,IN
4605,852709,shortleaf pine pollen extract,IN
4606,892592,shrimp allergenic extract,IN
4607,1299981,siberian elm pollen extract,IN
4608,319812,siberian ginseng preparation,IN
4609,259472,siberian ginseng root extract,IN
4610,36514,sibutramine,IN
4611,2611455,silandrone,IN
4612,1601667,silanol,IN
4613,136411,sildenafil,IN
4614,1426646,silica dimethyl silylate,IN
4615,9774,silicon,IN
4616,9771,silicon dioxide,IN
4617,314826,"silicon dioxide, colloidal",IN
4618,314455,silk allergenic extract,IN
4619,1652102,silk sericin,IN
4620,720825,silodosin,IN
4621,1373351,silodrate,IN
4622,1535218,siltuximab,IN
4623,2606543,silver,IN
4624,1358876,silver cation,IN
4625,1306066,silver citrate,IN
4626,9789,silver nitrate,IN
4627,852306,silver ragweed pollen extract,IN
4628,9793,silver sulfadiazine,IN
4629,9794,silymarin,IN
4630,236730,simaldrate,IN
4631,1482790,simeprevir,IN
4632,9796,simethicone,IN
4633,36567,simvastatin,IN
4634,1440288,sinapultide,IN
4635,9800,sincalide,IN
4636,753346,sinecatechins,IN
4637,2121085,siponimod,IN
4638,997261,sipuleucel-t,IN
4639,35302,sirolimus,IN
4640,9806,sisomicin,IN
4641,593411,sitagliptin,IN
4642,1311386,skatole,IN
4643,1310587,skim milk,IN
4644,900731,slash pine pollen extract,IN
4645,851990,slender ragweed pollen extract,IN
4646,852217,smooth brome pollen extract,IN
4647,1098274,smooth sumac pollen extract,IN
4648,36669,sobrerol,IN
4649,56443,sodium acetate,IN
4650,267366,sodium ascorbate,IN
4651,36676,sodium bicarbonate,IN
4652,1367207,sodium bisulfate,IN
4653,36679,sodium bisulfite,IN
4654,1311138,sodium bromide,IN
4655,36685,sodium carbonate,IN
4656,1364429,sodium cation,IN
4657,9863,sodium chloride,IN
4658,992920,sodium chlorite,IN
4659,56466,sodium citrate,IN
4660,1547632,sodium diacetate,IN
4661,2056673,sodium dithionite,IN
4662,261435,sodium ferric gluconate complex,IN
4663,9873,sodium fluoride,IN
4664,2053265,sodium gentisate,IN
4665,56476,sodium gluconate,IN
4666,2667891,sodium gualenate,IN
