normalized_surface_form,match_count,matched_rxcuis,matched_ttys,matched_names,concept_classes,mapping_status,mapping_rule,canonical_rxcui,canonical_name,canonical_tty
(+)-n-(1-(hydroxymethyl)propyl)-1-methyl-d-lysergamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+)-n-(2-((1s)-1-(3-ethoxy-4-methoxyphenyl)-2-(methylsulfonyl)ethyl)-1,3-dioxo- 2,3-dihydro-1h-isoindol-4-yl)acetamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+)-n-(5-amino-5-carboxypentylaminomethyl)-4-dimethylamino-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxonaphthacene-2-carboxamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+)-n-benzyl-n,α-dimethylphenethylamine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-n-methylmorphinan-3-ol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-naproxen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-niguldipine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-norpseudoephedrine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-ochromycinone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-panthenol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-pantothenic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-parasorbinsaeure,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-posiphen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-prednisolone hemisuccinate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-propranolol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-pseudoephedrine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-psi-ephedrine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-quinidine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-rolipram,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-rutamarin alcohol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+)-s,s-ethambutol",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-s-23,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-sertraline,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-tartaric acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-taxifolin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-tetrandrine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-threo-ephedrine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-threo-methylphenidate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-tolterodine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-trans-limonene oxide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-tubocurarine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-verapamil,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-vitamin d3,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-warfarin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-weinsäure,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-xylose,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-yohimbine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-zopiclone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-α-methyl-4-carboxyphenylglycine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-α-methylphenethylamine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-α-methylphenylethylamine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-α-tocopherol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+)-β-isosparteine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-(2s)-2-((4,6-dimethylpyrimidin-2-yl)oxy)-3-methoxy-3,3-diphenylpropanoic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-1'-demethylnicotine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-1,8-dimethyl-3-(2-methybutyl)xanthine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-1-((2-methoxy-6-methyl-3-pyridyl)methyl)-2-aziridinecarbonitrile,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-1-((alpha-(2-isopropoxyethoxy)-p-tolyl)oxy)-3-(isopropylamino)-2-propanol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-1-(2,4-dichloro-beta-((4-chlorobenzyl)thio)phenethyl)imidazole nitrate",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-1-(3-(p-fluorophenyl)-3-(2-pyridyl)propyl)-3-(3-imidazol-4-ylpropyl)guanidine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-1-(4-(4-chlorophenyl)-2-((2,6-dichlorophenyl)thio)butyl)-1h-imidazole mononitrate",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-1-(carbazol-4-yloxy)-3-((2-(o-methoxyphenoxy)ethyl)amino)-2-propanol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-1-(p,alpha-diphenylbenzyl)imidazole",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-1-[4-(4-chlorophenyl)-2-[(2,6-dichlorophenyl)thio]butyl]-1h-imidazole",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-1-diphenylmethyl-4-methylpiperazine hydrochloride,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-1-ethyl-6,8-difluoro-1,4-dihydro-7-(3-methyl-1-piperazinyl)-4-oxo-3-quinolinecarboxylic acid, monohydrochloride",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-1-ethyl-7-(3-((ethylamino)methyl)-1-pyrrolidinyl)-6,8-difluoro-1,4-dihydro-4-oxo-3-quinolinecarboxylic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-1-methyl-2',6'-pipecoloxylidide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-2'-(2-hydroxy-3-(tert-pentylamino)propoxy)-3-phenylpropiophenone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-2'-(2-hydroxy-3-(tert-pentylamino)propoxy)-3-phenylpropiophenone hydrochloride,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-2-(1-adamantyl)ethyl (p-(2-hydroxy-3-(isopropylamino)propoxy)phenyl)acetate, maleate (1:1) (salt)",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-2-(7-chloro-1,8-naphthyridin-2-yl)-3-(((1,4-dioxa-8-azaspiro(4.5)dec-8-yl)carbonyl)methyl)-1-isoindolinone",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-2-(furfurylsulfinyl)-n-((z)-4-((4-(piperidinomethyl)-2-pyridyl)oxy)-2-butenyl) acetamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-2-amino-n-(beta-hydroxy-2,5-dimethoxyphenethyl)acetamide monohydrochloride",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-2-chloro-4-(1-hydroxyoctadecyl)benzoic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-2-cyano-1-(4-pyridyl)-3-(1,2,2-trimethylpropyl)guanidine monohydrate",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-3-(2-pyrrolidinyl)pyridine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-4'-(4-(ethylheptylamino)-1-hydroxybutyl)methanesulfonanilide fumarate(2:1)(salt),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-4-((3,4-dichlorobenzoyl)amino)-5-((3-methoxypropyl)pentylamino)-5-oxopentanoic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-4-(3,4-dimethylbenzamido)-n,n-dipentylglutaramic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-4-benzamido-n,n-dipropylglutaramic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-5-allyl-1-methyl-5-(1-methyl-2-pentynyl)barbituric acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-7,8,9,10-tetrahydro-3,6,6,9-tetramethyl-6h-dibenzo(b,d)pyran-1-ol acetate",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-8-((2-(7-chloro-1,8-naphthyridin-2-yl)-3-oxo-1-isoindolinyl)acetyl)-1,4-dioxa-8-azaspiro(4.5)decane",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-9-(5-bromofuran-2-yl)-12,14-dimethyl-13,15-dioxo-17-phenyl-8-oxa-1,12,14-triazatetracyclo[8.7.0.02,7.011,16]heptadeca-2(7),3,5,10,16-pentaene-4-carboxylic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-alpha-((tert-butylamino)methyl)-3,5-dihydroxybenzyl alcohol sulfate(2:1)(salt)",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-alpha-ethyltryptamine acetate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-alpha-methyl-dl-tyrosine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-alpha-methylphenylethylamine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-baclofen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-benzoin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-cis-1-((3-((2,6-difluorobenzyl)oxy)-5-fluoro-2,3-dihydrobenzo(b)thien-2-yl)methyl)imidazole",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-cyclophosphamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-diethyl (1-(3-(2-chloroethyl)-3-nitrosoureido)ethyl)phosphonate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-dihydro-1h-pyrrolo(1,2-a)imidazole-2,5(3h,6h)-dione",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-econazole,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-ephedrine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-ketamine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-m-((ethylamino)-1-hydroxyethyl)phenyl pivalate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-menthol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-methadone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-methionine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-methyl p-(2-hydroxy-3-(isopropylamino)propoxy)hydrocinnamate hydrochloride,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-milnacipran,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-mmda,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-n,alpha-dimethylcyclohexaneethylamine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-n,n-diethyl-n'-((3r*,4ar*,10as*)-1,2,3,4,4a,5,10,10a-octahydro-6-hydroxy-1-propylbenzo(g)quinolin-3-yl)sulfamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-n-(2,6-dioxo-3-piperidyl)phthalimide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-n-(2-((1,4-benzodioxan-2-ylmethyl)amino)ethyl)-1,1-cyclopentanediacetimide monomethanesulfonate",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-n-(2-((2-hydroxy-3-(p-hydroxyphenoxy)propyl)amino)ethyl)-4-morpholinecarboxamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-n-(3-(2-hydroxy-2-(2-thienyl)ethyl)-4-thiazolin-2-ylidene)acetamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-n-hydroxy-n-(1-benzo[b]thien-2-ylethyl)-urea,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-n-methyl-3-phenyl-3-((alpha,alpha,alpha-trifluoro-p-tolyl)oxy)propylamine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-n-methyl-gamma-(4-(trifluoromethyl)phenoxy)benzenepropanamine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-nomifensin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-nomifensine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-norephedrine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-nornicotine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-oxazepam,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-p-chlorphenylalanine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-phenylpropanolamine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-piprozolin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-thalidomide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-trans-1-(cis-4-cyano-4-(p-fluorophenyl)cyclohexyl)-3-methyl-4-phenylisonipecotic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-trans-2-phenylcyclopropylamine sulfate (2:1),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+-)-trans-3-(3,4-dichlorophenyl)-n-methyl-1-indanamine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)-zopiclone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+-)cyclobut-g,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-(1r*,3r*,4s*)-menthol",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-(3r*)-3-phenyl-1-(((6r*)-6,7,8,9-tetrahydronaphtho(1,2-d)-1,3-dioxol-6-yl)methyl)pyrrolidine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-(diphosphonomethyl)succinic acid, tetrasodium salt",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-1-((2r*,6s*,11s*)-1,2,3,4,5,6-hexahydro-8-hydroxy-3,6,11-trimethyl-2,6-methano-3-benzazocin-11-yl)-3-octanone",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-1-((2r*,6s*,11s*)-1,2,3,4,5,6-hexahydro-8-hydroxy-3,6,11-trimethyl-2,6-methano-3-benzazocin-11-yl)-6-methyl-3-heptanone methanesulfonate (salt)",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-1-(2,4-difluorophenyl)-6-fluoro-1,4-dihydro-7-(3-methyl-1-piperazinyl)-4-oxo-3-quinolinecarboxylic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-1-(3-(3,4,5-trimethoxyphenoxy)-2-hydroxypropyl)-4-(2-methoxyphenyl)piperazine dihydrochloride",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-1-(isopropylamino)-4,4-diphenyl-2-butanol hydrochloride",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-1-(p,alpha-diphenylbenzyl)imidazole",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-1-methyl-4-(1-methylethenyl)cyclohexene,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-1-phenethyl-alpha-phenyl-4-piperidinemethanol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-2,3-dimercapto-1-propanesulfonic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-2-(1,4-benzodioxan-2-ylmethyl)-1-ethylimidazole monohydrochloride",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-2-(1-methylethyl)-4-(1-methylethylidene)-2-cyclohexen-1-ol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-2-(3-chloro-9h-carbazol-7-yl)propanoic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-2-(4-[(4-chlorophenyl)methyl]phenoxy)-2-methyl-butanacid-3-pyridinylmethylester,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-3-(p-methylbenzylidene)camphor,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-4-(o-methoxyphenyl)-alpha-((3,4,5-trimethoxyphenoxy)methyl)-1-piperazineethanol dihydrochloride",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-4-amino-5-chloro-alpha-cyclopropyl-n-3-quinuclidinyl-o-anisamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-5-(p-chlorophenyl)-2-(p-tolylsulfonyl)-4-pentynoic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-5-[[4-[2-(methyl-2-pyridinylamino)ethoxy]phenyl]methyl]-2,4-thiazolidinedione, ( z )-2-butenedioate (1:1)",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-7-(3-(4-acetyl-3-methoxy-2-propylphenoxy)propoxy)-3,4-dihydro-8-propyl-2h-1-benzopyran-2-carboxylic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-8-(1,2-dimethylheptyl)-1,3,4,5-tetrahydro-5,5-dimethyl-2-(2-propynyl)-2h-(1)benzopyrano(4,3-c)pyridin-10-yl alpha,2-dimethyl-1-piperidinebutyrate",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-8-(1,2-dimethylheptyl)-1,3,4,5-tetrahydro-5,5-dimethyl-2-(2-propynyl)-2h-(1)benzopyrano(4,3-c)pyridin-10-yl alpha,2-dimethyl-1-piperidinebutyrate, dihydrochloride",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-9-fluoro-6,7-dihydro-5-methyl-8-(4-methyl-1-piperazinyl)-1-oxo-1h, 5h-benzo(ii)quinolizine-2-carboxylic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-[2-chloro-4-(4,5-dihydro-3,5-dioxo-as-triazin-2(3h)-yl)phenyl]-(p-chlorophenyl)acetonitrile",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-all-rac-p-hydroxy-alpha-(((3-(p-hydroxyphenyl)-1-methylpropyl)amino)methyl)benzyl alcohol, hydrochloride",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-alpha,alpha'-(hexamethylenebis(iminomethylene))bis(3,4-dihydroxybenzyl alcohol) sulfate (1:1) (salt)",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-alpha-amino-4-hydroxybenzeneacetic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-alpha-methylnoradrenaline hydrochloride,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-camphor,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-carbovir,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-cis-3-(4-hydroxyphenyl)-4-(4-methoxyphenyl)-3,4-dihydro-2h-cromen-7-ol",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-cobefrin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-emtricitabine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-fenchone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-fenoprofen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-flumecinol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-m-phenoxyhydratropic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-mde,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-methadone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-methylephedrine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-molindone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-n-(3-((4-amino-6,7-dimethoxyquinazolin-2-yl)(methyl)amino)propyl)tetrahydrofuran-2-carboxamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-n-(6,11-dihydrodibenzo(b,e)thiepin-11-yl)-4-(p-fluorophenyl)-1-piperazinebutyramide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-n-methylephedrine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-noradrenaline,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-o-(3-piperidino-2-hydroxy-1-propyl)nicotinic acid amidoxime,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-oxazepam 3-acetate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-oxazepam acetate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-phenylethyl resorcinol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-pirbuterol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-rolipram,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(+/-)-trans-3-(3,4-dichlorophenyl)-n-methyl-1-indanamine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(+/-)-trans-7-bromo-6-chloro-3-(3-(3-hydroxy-2-piperidyl)-acetonyl)-4(3h)-quinazolinone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-((3r)-4-(4-chlorobenzyl)-7-fluoro-5-(methylsulfonyl)-1,2,3,4-tetrahydrocyclopenta(b)indol-3-yl)acetic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-((s)-2,2-dimethyl-1,3-dioxolan-4-yl)methyl p-((s)-2-hydroxy-3-((2-(4-morpholinecarboxamido)ethyl)amino)propoxy)hydrocinnamate",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-(1r,2s)-(1,2-epoxypropyl)phosphonic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-(2r)-3-(2-methoxy-10h-phenothiazin-10-yl)-n,n,2-trimethylpropan-1-amine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-(2s,3r)-2-amino-3-(3,4-dihydroxyphenyl)-3-hydroxypropanoic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-(3s,4r)-4-(p-fluorophenyl)-3-((3,4-(methylenedioxy)phenoxy)methyl)piperidine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-(3s,4r)-4-(p-fluorophenyl)-3-((3,4-(methylenedioxy)phenoxy)methyl)piperidine mesylate",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-(5r)-4,5-epoxy-3-hydroxy-9α-methylmorphinan-6-one",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-(6as-13br)-11-chloro-6,6a,7,8,9,13b-hexahydro-7-methyl-5h-benzo(d)naphth(2,1-b)azepin-12-ol hydrochloride",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-(e)-[(4r)-4-(2,4-dichlorophenyl)-1,3-dithiolan-2-ylidene](1h-imidazol-1-yl)acetonitrile",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-(r)-1-(4,4-bis(3-methyl-2-thienyl)-3-butenyl)nipecotic acid, hydrochloride",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(-)-(r)-2-methyl-3-(1-pyrrolidinyl)-4'-(trifluoromethyl)propiophenone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-(s)-2-(5-methoxy-2-(3-(methyl(2-(3,4-(methylenedioxy)phenoxy)ethyl)amino)propoxy)phenyl)-4-methyl-2h-1,4-benzothiazin-3(4h)-one",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-(s)-2-acetamido-n-(3,4-dihydroxyphenethyl)-4-(methylthio)butyramide bis(ethyl carbonate) (ester)",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(-)-(s)-m-(1-propyl-3-piperidyl)phenol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(-)-(s)-n-(5-fluoro-2-methoxy-alpha-methylbenzyl)-2-(p-((5-isobutyl-2-pyrimidinyl)sulfamoyl)phenyl)acetamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(-)-(s)-propafenone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(-)-.beta.-elemene,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-1,4-dimethyl-10-hydroxy-2,3,4,5,6,7-hexahydro-1,6-methano-1h-4-benzazonine hydrobromide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-1-(((6r,7r)-7-(2-(5-amino-1,2,4-thiadiazol-3-yl)glyoxylamido)-2-carboxy-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-en-3-yl)methyl)-1h-imidazo(1,2-b)pyridazin-4-ium hydroxide inner salt, 7(sup 2)-(z)-(o-methyloxime), hydrochloride",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-1-((2r,5s)-2-(hydroxymethyl)-1,3-oxathiolan-5-yl)cytosine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-1-((2s)-3-mercapto-2-methylpropionyl)-l-proline, ester with n-(cyclohexylcarbonyl)thio-d-alanine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(-)-1-(p-(2-(cyclopropylmethoxy)ethoxy)phenoxy)-3-(isopropylamino)-2-propanol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-1-propyl-2',6'-dimethyl-2-piperidylcarboxyanilid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-1-propyl-2',6'-pipecoloxylidide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(-)-10-(3-(dimethylamino)-2-methylpropyl)-2-methoxyphenothiazine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(-)-10-(3-dimethylamino-2-methylpropyl)-2-,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-13-ethyl-17-hydroxy-18,19-dinor-17alpha-pregn-4-en-20-yn-3-one",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(-)-14-hydroxydihydrocodeinone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"(-)-17-(cyclobutylmethyl)morphinan-3,14-diol d-(-)-tartrate (1:1) (salt)",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(-)-2'-deoxy-3'-thiacytidine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
(-)-2'-deoxy-5-fluoro-3'-thiacytidine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
