legacy_anchor_drug_id,legacy_anchor_drug_name,quarantine_reason
12872,dual-activating polyvalent sting agonist onm-501,no_rxnorm_ingredient_evidence
12873,dual-target car t cells c-4-29,no_rxnorm_ingredient_evidence
12874,dual-target car-t cells bgt007,no_rxnorm_ingredient_evidence
12876,duazomycin,no_rxnorm_ingredient_evidence
12877,dubac,no_rxnorm_ingredient_evidence
12878,dubermatinib,no_rxnorm_ingredient_evidence
12879,dubermatinib tartrate,no_rxnorm_ingredient_evidence
12880,duborimycin,no_rxnorm_ingredient_evidence
12881,duck,no_rxnorm_ingredient_evidence
12882,ductaclose,no_rxnorm_ingredient_evidence
12884,dulanermin,no_rxnorm_ingredient_evidence
12885,dulbecco's phosphate-buffered saline,no_rxnorm_ingredient_evidence
12886,dulcipirina,no_rxnorm_ingredient_evidence
12887,duligotuzumab,no_rxnorm_ingredient_evidence
12888,dulofibrate,no_rxnorm_ingredient_evidence
12890,dulozafone,no_rxnorm_ingredient_evidence
12891,dumorelin,no_rxnorm_ingredient_evidence
12892,dumotrim,no_rxnorm_ingredient_evidence
12893,duo septol,no_rxnorm_ingredient_evidence
12894,duobact,no_rxnorm_ingredient_evidence
12895,duobiocin,no_rxnorm_ingredient_evidence
12896,duocarmazine,no_rxnorm_ingredient_evidence
12897,duoctrin,no_rxnorm_ingredient_evidence
12898,duometacin,no_rxnorm_ingredient_evidence
12899,duoperone,no_rxnorm_ingredient_evidence
12900,duoperone fumarate,no_rxnorm_ingredient_evidence
12902,dupracetam,no_rxnorm_ingredient_evidence
12904,duratrimet,no_rxnorm_ingredient_evidence
12905,durcabtagene autoleucel,no_rxnorm_ingredient_evidence
12906,durea,no_rxnorm_ingredient_evidence
12909,durofolin,no_rxnorm_ingredient_evidence
12910,duroquinone,no_rxnorm_ingredient_evidence
12911,durost,no_rxnorm_ingredient_evidence
12913,dusigitumab,no_rxnorm_ingredient_evidence
12914,dusil,no_rxnorm_ingredient_evidence
12915,dusquetide,no_rxnorm_ingredient_evidence
12916,dutacatib,no_rxnorm_ingredient_evidence
12917,dutenox,no_rxnorm_ingredient_evidence
12918,duteplase,no_rxnorm_ingredient_evidence
12919,dutogliptin,no_rxnorm_ingredient_evidence
12920,dutogliptin tartrate,no_rxnorm_ingredient_evidence
12921,dutpase/dpd inhibitor tas-114,no_rxnorm_ingredient_evidence
12922,dutran,no_rxnorm_ingredient_evidence
12923,duvaxan,no_rxnorm_ingredient_evidence
12924,duvoglustat,no_rxnorm_ingredient_evidence
12925,duvortuxizumab,no_rxnorm_ingredient_evidence
12926,duxocin,no_rxnorm_ingredient_evidence
12927,dvaseptol,no_rxnorm_ingredient_evidence
12928,dvometil,no_rxnorm_ingredient_evidence
12929,dwj1319,no_rxnorm_ingredient_evidence
12933,dymanthine hydrochloride,no_rxnorm_ingredient_evidence
12934,dyn-101,no_rxnorm_ingredient_evidence
12935,dynaprim,no_rxnorm_ingredient_evidence
12936,dynasore,no_rxnorm_ingredient_evidence
12937,dyne-251,no_rxnorm_ingredient_evidence
12938,dynepo,no_rxnorm_ingredient_evidence
12939,dynorphin,no_rxnorm_ingredient_evidence
12941,e-101 solution,no_rxnorm_ingredient_evidence
12942,e-2012,no_rxnorm_ingredient_evidence
12943,e-52862,no_rxnorm_ingredient_evidence
12944,e-6005,no_rxnorm_ingredient_evidence
12945,e-6201,no_rxnorm_ingredient_evidence
12946,e-7820,no_rxnorm_ingredient_evidence
12947,e-ajoene,no_rxnorm_ingredient_evidence
12948,e-base,no_rxnorm_ingredient_evidence
12949,e-mycin,no_rxnorm_ingredient_evidence
12950,e.p.r elvetium,no_rxnorm_ingredient_evidence
12951,e1a lipid complex,no_rxnorm_ingredient_evidence
12952,e1v1.11,no_rxnorm_ingredient_evidence
12953,e3 ubiquitin-protein ligase ring2,no_rxnorm_ingredient_evidence
12954,e5531,no_rxnorm_ingredient_evidence
12955,e59,no_rxnorm_ingredient_evidence
12956,e7107,no_rxnorm_ingredient_evidence
12957,ea-2353,no_rxnorm_ingredient_evidence
12958,easprin,no_rxnorm_ingredient_evidence
12959,east indian sandalwood oil cream,no_rxnorm_ingredient_evidence
12960,east indian sandalwood oil mouth rinse,no_rxnorm_ingredient_evidence
12961,eb003,no_rxnorm_ingredient_evidence
12962,ebalzotan,no_rxnorm_ingredient_evidence
12963,ebaresdax,no_rxnorm_ingredient_evidence
12964,ebaresdax hydrochloride,no_rxnorm_ingredient_evidence
12966,eberconazole,no_rxnorm_ingredient_evidence
12967,ebetaxel,no_rxnorm_ingredient_evidence
12968,ebetrexat,no_rxnorm_ingredient_evidence
12969,ebiratide,no_rxnorm_ingredient_evidence
12970,ebna-1 inhibitor vk-2019,no_rxnorm_ingredient_evidence
12971,"ebola zaire vaccine (live, attenuated)",no_rxnorm_ingredient_evidence
12972,ebopiprant,no_rxnorm_ingredient_evidence
12973,ebp inhibitor dsp-0390,no_rxnorm_ingredient_evidence
12974,ebrotidine,no_rxnorm_ingredient_evidence
12975,ebselen,no_rxnorm_ingredient_evidence
12976,ebunat,no_rxnorm_ingredient_evidence
12977,ebvaciclib,no_rxnorm_ingredient_evidence
12978,ebvallo,no_rxnorm_ingredient_evidence
12979,ec-0652,no_rxnorm_ingredient_evidence
12980,ec-17,no_rxnorm_ingredient_evidence
12981,"ec-2101 therapeutic, multi-epitope vaccine",no_rxnorm_ingredient_evidence
12982,ecabapide,no_rxnorm_ingredient_evidence
12983,ecabet,no_rxnorm_ingredient_evidence
12984,ecadotril,no_rxnorm_ingredient_evidence
12985,ecalcidene,no_rxnorm_ingredient_evidence
12988,ecansya,no_rxnorm_ingredient_evidence
12989,ecastolol,no_rxnorm_ingredient_evidence
12990,ecenofloxacin,no_rxnorm_ingredient_evidence
12991,ecgonine,no_rxnorm_ingredient_evidence
12992,echinacea,no_rxnorm_ingredient_evidence
12994,echinacea extract,no_rxnorm_ingredient_evidence
12997,echinacoside,no_rxnorm_ingredient_evidence
12998,echinomycin,no_rxnorm_ingredient_evidence
13001,ecipramidil,no_rxnorm_ingredient_evidence
13002,eciruciclib,no_rxnorm_ingredient_evidence
13003,eclanamine,no_rxnorm_ingredient_evidence
13004,eclanamine maleate,no_rxnorm_ingredient_evidence
13005,eclazolast,no_rxnorm_ingredient_evidence
13006,eclitasertib,no_rxnorm_ingredient_evidence
13007,ecnoglutide,no_rxnorm_ingredient_evidence
13008,ecofol,no_rxnorm_ingredient_evidence
13009,ecogramostim,no_rxnorm_ingredient_evidence
13010,ecomustine,no_rxnorm_ingredient_evidence
13012,econazole nitrate,no_rxnorm_ingredient_evidence
13013,econosone,no_rxnorm_ingredient_evidence
13014,ecopipam,no_rxnorm_ingredient_evidence
13015,ecopipam hydrochloride,no_rxnorm_ingredient_evidence
13016,ecopirin,no_rxnorm_ingredient_evidence
13017,ecopladib,no_rxnorm_ingredient_evidence
13018,ecoprin,no_rxnorm_ingredient_evidence
13019,ecosprin,no_rxnorm_ingredient_evidence
13020,ecotrin 650,no_rxnorm_ingredient_evidence
13021,ecotrin maximum strenght,no_rxnorm_ingredient_evidence
13022,ecraprost,no_rxnorm_ingredient_evidence
13023,ecromeximab,no_rxnorm_ingredient_evidence
13024,ect204,no_rxnorm_ingredient_evidence
13025,ectaprim,no_rxnorm_ingredient_evidence
13027,ectrin,no_rxnorm_ingredient_evidence
13028,ectylurea,no_rxnorm_ingredient_evidence
13029,ecubectedin,no_rxnorm_ingredient_evidence
13031,eculizumab-beke,no_rxnorm_ingredient_evidence
13032,eculizumab-epys,no_rxnorm_ingredient_evidence
13033,edaglitazone,no_rxnorm_ingredient_evidence
13034,edaglitazone sodium,no_rxnorm_ingredient_evidence
13036,edasalonexent,no_rxnorm_ingredient_evidence
13037,edatrexate,no_rxnorm_ingredient_evidence
13038,edaxeterkib,no_rxnorm_ingredient_evidence
13039,edecesertib,no_rxnorm_ingredient_evidence
13040,edelinontrine,no_rxnorm_ingredient_evidence
13041,edemex,no_rxnorm_ingredient_evidence
13042,ederimotide,no_rxnorm_ingredient_evidence
13044,edetate copper disodium,no_rxnorm_ingredient_evidence
13047,edetate sodium,no_rxnorm_ingredient_evidence
13048,edetate tripotassium,no_rxnorm_ingredient_evidence
13049,edetate trisodium,no_rxnorm_ingredient_evidence
13052,edi-200,no_rxnorm_ingredient_evidence
13053,edicotinib hydrochloride,no_rxnorm_ingredient_evidence
13054,edifoligide,no_rxnorm_ingredient_evidence
13055,edifoligide sodium,no_rxnorm_ingredient_evidence
13056,edifolone,no_rxnorm_ingredient_evidence
13057,edifolone acetate,no_rxnorm_ingredient_evidence
13058,edison histotripsy,no_rxnorm_ingredient_evidence
13059,edit-101,no_rxnorm_ingredient_evidence
13060,edit-301,no_rxnorm_ingredient_evidence
13061,editrim,no_rxnorm_ingredient_evidence
13062,edivoxetine,no_rxnorm_ingredient_evidence
13063,edivoxetine hydrochloride,no_rxnorm_ingredient_evidence
13064,ednaprom,no_rxnorm_ingredient_evidence
13065,edobacomab,no_rxnorm_ingredient_evidence
13067,edogestrone,no_rxnorm_ingredient_evidence
13068,edonentan,no_rxnorm_ingredient_evidence
13069,edonentan anhydrous,no_rxnorm_ingredient_evidence
13070,edonerpic,no_rxnorm_ingredient_evidence
13071,edotecarin,no_rxnorm_ingredient_evidence
13072,edotreotide,no_rxnorm_ingredient_evidence
13074,edotreotide yttrium y-90,no_rxnorm_ingredient_evidence
13077,edralbrutinib,no_rxnorm_ingredient_evidence
13078,edratide,no_rxnorm_ingredient_evidence
13080,edronocaine,no_rxnorm_ingredient_evidence
13083,eduprim,no_rxnorm_ingredient_evidence
13084,eed inhibitor apg-5918,no_rxnorm_ingredient_evidence
13085,eed inhibitor br1733,no_rxnorm_ingredient_evidence
13086,eed inhibitor mak683,no_rxnorm_ingredient_evidence
13087,ef-022,no_rxnorm_ingredient_evidence
13088,ef-5,no_rxnorm_ingredient_evidence
13091,efaprinermin alfa,no_rxnorm_ingredient_evidence
13092,efaproxiral,no_rxnorm_ingredient_evidence
13093,efaroxan,no_rxnorm_ingredient_evidence
13094,efatutazone,no_rxnorm_ingredient_evidence
13095,efavaleukin alfa,no_rxnorm_ingredient_evidence
13097,efbalropendekin alfa,no_rxnorm_ingredient_evidence
13100,efdamrofusp alfa,no_rxnorm_ingredient_evidence
13101,efegatran,no_rxnorm_ingredient_evidence
13102,efegatran sulfate,no_rxnorm_ingredient_evidence
13103,efepoetin alfa,no_rxnorm_ingredient_evidence
13104,efepristin,no_rxnorm_ingredient_evidence
13105,efercoleukin alfa,no_rxnorm_ingredient_evidence
13107,effcil,no_rxnorm_ingredient_evidence
13108,effervescent excipient,no_rxnorm_ingredient_evidence
13111,efgivanermin alfa,no_rxnorm_ingredient_evidence
13113,efineptakin alfa,no_rxnorm_ingredient_evidence
13114,efinopegdutide,no_rxnorm_ingredient_evidence
13115,efipladib,no_rxnorm_ingredient_evidence
13116,efizonerimod alfa,no_rxnorm_ingredient_evidence
13119,eflenograstim alfa,no_rxnorm_ingredient_evidence
13120,eflepedocokin alfa,no_rxnorm_ingredient_evidence
13121,efletirizine,no_rxnorm_ingredient_evidence
13122,efletirizine dihydrochloride,no_rxnorm_ingredient_evidence
13123,eflimrufusp alfa,no_rxnorm_ingredient_evidence
13125,eflornithine hydrochloride ointment,no_rxnorm_ingredient_evidence
13127,eflucimibe,no_rxnorm_ingredient_evidence
13128,eflumast,no_rxnorm_ingredient_evidence
13129,efmarodocokin alfa,no_rxnorm_ingredient_evidence
13130,efmitermant alfa,no_rxnorm_ingredient_evidence
13132,efocipegtrutide,no_rxnorm_ingredient_evidence
13133,efonidipine,no_rxnorm_ingredient_evidence
13134,efonidipine hydrochloride,no_rxnorm_ingredient_evidence
13135,efpegerglucagon,no_rxnorm_ingredient_evidence
13136,efpeglenatide,no_rxnorm_ingredient_evidence
13137,efpegsomatropin,no_rxnorm_ingredient_evidence
13138,efprezimod alfa,no_rxnorm_ingredient_evidence
13139,efrilacedase alfa,no_rxnorm_ingredient_evidence
13140,efrotomycin,no_rxnorm_ingredient_evidence
13141,efruxifermin,no_rxnorm_ingredient_evidence
13142,eftansomatropin alfa,no_rxnorm_ingredient_evidence
13143,eftilagimod alfa,no_rxnorm_ingredient_evidence
13144,eftozanermin alfa,no_rxnorm_ingredient_evidence
13145,efungumab,no_rxnorm_ingredient_evidence
13146,efurix,no_rxnorm_ingredient_evidence
13147,efzimfotase alfa,no_rxnorm_ingredient_evidence
13148,efzofitimod,no_rxnorm_ingredient_evidence
13149,eg5 kinesin-related motor protein inhibitor 4sc-205,no_rxnorm_ingredient_evidence
13150,eg5 kinesin-related motor protein inhibitor arq 621,no_rxnorm_ingredient_evidence
13151,eganoprost,no_rxnorm_ingredient_evidence
13152,egaptivon pegol,no_rxnorm_ingredient_evidence
13153,egb761,no_rxnorm_ingredient_evidence
13154,egen-001,no_rxnorm_ingredient_evidence
13155,egf cancer vaccine,no_rxnorm_ingredient_evidence
13156,egf vaccine egf-pti,no_rxnorm_ingredient_evidence
13157,egfr antagonist hemay022,no_rxnorm_ingredient_evidence
13158,egfr exon 20 inhibitor,no_rxnorm_ingredient_evidence
13159,egfr exon 20 insertion inhibitor blu-451,no_rxnorm_ingredient_evidence
13160,egfr inhibitor,no_rxnorm_ingredient_evidence
13161,egfr inhibitor eras-801,no_rxnorm_ingredient_evidence
13162,egfr inhibitor nrc-2694,no_rxnorm_ingredient_evidence
13163,egfr inhibitor nrc-2694 dihydrochloride,no_rxnorm_ingredient_evidence
13164,egfr inhibitor nrc-2694 hydrochloride,no_rxnorm_ingredient_evidence
13165,egfr inhibitor ty-9591,no_rxnorm_ingredient_evidence
13166,egfr inhibitor wj13404,no_rxnorm_ingredient_evidence
13167,egfr inhibitor xzp-5809,no_rxnorm_ingredient_evidence
13168,egfr inhibitor xzp-5809 tartrate,no_rxnorm_ingredient_evidence
13169,egfr mutant-selective inhibitor bbt-176,no_rxnorm_ingredient_evidence
13170,egfr mutant-selective inhibitor blu-701,no_rxnorm_ingredient_evidence
13171,egfr mutant-selective inhibitor bpi-361175,no_rxnorm_ingredient_evidence
13172,egfr mutant-selective inhibitor fwd1509 msoh,no_rxnorm_ingredient_evidence
13173,egfr mutant-selective inhibitor h002,no_rxnorm_ingredient_evidence
13174,egfr mutant-selective inhibitor hs-10375,no_rxnorm_ingredient_evidence
13175,egfr mutant-selective inhibitor nx-019,no_rxnorm_ingredient_evidence
13176,egfr mutant-selective inhibitor qlh11811,no_rxnorm_ingredient_evidence
13177,egfr mutant-selective inhibitor tqb3804,no_rxnorm_ingredient_evidence
13178,egfr mutant-selective inhibitor trx-221,no_rxnorm_ingredient_evidence
13179,egfr mutant-selective inhibitor wz4002,no_rxnorm_ingredient_evidence
13180,egfr mutant-selective inhibitor yk-029a,no_rxnorm_ingredient_evidence
13181,egfr mutant-specific inhibitor zn-e4,no_rxnorm_ingredient_evidence
13182,egfr t790m antagonist bpi-15086,no_rxnorm_ingredient_evidence
13183,egfr tri-specific natural killer cell engager df9001,no_rxnorm_ingredient_evidence
13184,egfr-targeted il-2/il-10 dual cytokine fusion protein dk210 (egfr),no_rxnorm_ingredient_evidence
13185,egfr/egfrviii inhibitor cm93,no_rxnorm_ingredient_evidence
13186,egfr/egfrviii inhibitor wsd0922-fu,no_rxnorm_ingredient_evidence
13187,egfr/her2 inhibitor abt-101,no_rxnorm_ingredient_evidence
13188,egfr/her2 inhibitor oric-114,no_rxnorm_ingredient_evidence
13189,egfr/her2 inhibitor tas2940,no_rxnorm_ingredient_evidence
13190,egfr/her2 kinase inhibitor tak-285,no_rxnorm_ingredient_evidence
13191,egfr/her2 mutant-selective inhibitor bay2927088,no_rxnorm_ingredient_evidence
13192,egfr/her2 mutant-selective inhibitor hs-10376,no_rxnorm_ingredient_evidence
13193,egfr/her2 mutant-selective inhibitor stx-721,no_rxnorm_ingredient_evidence
13194,egfr/vegfr/ret inhibitor ha121-28,no_rxnorm_ingredient_evidence
13195,egg,no_rxnorm_ingredient_evidence
13196,egg phospholipids,ambiguous_legacy_anchor_evidence
13198,egg yolk,no_rxnorm_ingredient_evidence
13199,eggplant,no_rxnorm_ingredient_evidence
13200,egicalm,no_rxnorm_ingredient_evidence
13201,egiferon,no_rxnorm_ingredient_evidence
13202,eglumetad,no_rxnorm_ingredient_evidence
13203,egs21,no_rxnorm_ingredient_evidence
13204,egt-101,no_rxnorm_ingredient_evidence
13205,egt-201,no_rxnorm_ingredient_evidence
13206,egt-301,no_rxnorm_ingredient_evidence
13208,egualen,no_rxnorm_ingredient_evidence
13209,egybort,no_rxnorm_ingredient_evidence
13210,ehc18,no_rxnorm_ingredient_evidence
13211,ehp-102,no_rxnorm_ingredient_evidence
13212,eht 0202,no_rxnorm_ingredient_evidence
13213,eht899,no_rxnorm_ingredient_evidence
13214,ei-001,no_rxnorm_ingredient_evidence
13215,ei-1071,no_rxnorm_ingredient_evidence
13216,eicosadienoic acid,no_rxnorm_ingredient_evidence
13217,eicosadienoic acid n-6,no_rxnorm_ingredient_evidence
13218,eicosapentaenoic acid monoacylglyceride,no_rxnorm_ingredient_evidence
13219,eicosapentaenoic acid-enriched nutritional supplement,no_rxnorm_ingredient_evidence
13220,eicosatetraenoic acid,no_rxnorm_ingredient_evidence
13221,eicosatetraenoic acid n-3,no_rxnorm_ingredient_evidence
13222,eicosatrienoic acid,no_rxnorm_ingredient_evidence
13223,eicosatrienoic acid n-3,no_rxnorm_ingredient_evidence
13224,eicosenoic acid n-7,no_rxnorm_ingredient_evidence
13225,ekb-569,no_rxnorm_ingredient_evidence
13227,elacridar,no_rxnorm_ingredient_evidence
13228,elacridar hydrochloride,no_rxnorm_ingredient_evidence
13229,elacytarabine,no_rxnorm_ingredient_evidence
13233,elafin,no_rxnorm_ingredient_evidence
13237,elaidamide,no_rxnorm_ingredient_evidence
13238,elaidic acid,no_rxnorm_ingredient_evidence
13241,elandur,no_rxnorm_ingredient_evidence
13242,elantrine,no_rxnorm_ingredient_evidence
13243,elanzepine,no_rxnorm_ingredient_evidence
13245,elarekibep,no_rxnorm_ingredient_evidence
13246,elarofiban,no_rxnorm_ingredient_evidence
13247,elarofiban anhydrous,no_rxnorm_ingredient_evidence
13248,elatipepimut-s,no_rxnorm_ingredient_evidence
13249,elbanizine,no_rxnorm_ingredient_evidence
13251,elcatonin,no_rxnorm_ingredient_evidence
13252,eldacimibe,no_rxnorm_ingredient_evidence
13253,eldecalcitol,no_rxnorm_ingredient_evidence
13254,eldelumab,no_rxnorm_ingredient_evidence
13255,eldesine,ambiguous_legacy_anchor_evidence
13256,eldisin,no_rxnorm_ingredient_evidence
13257,eldocasiran,no_rxnorm_ingredient_evidence
13258,elebsiran,no_rxnorm_ingredient_evidence
13259,eleclazine,no_rxnorm_ingredient_evidence
13260,electrokinetically modified water,no_rxnorm_ingredient_evidence
13261,electrolyte-free parenteral nutrition emulsion,no_rxnorm_ingredient_evidence
13262,electrolytes,no_rxnorm_ingredient_evidence
13263,eledoisin,no_rxnorm_ingredient_evidence
13264,elenbecestat,no_rxnorm_ingredient_evidence
13265,elenestinib,no_rxnorm_ingredient_evidence
13266,elesclomol,no_rxnorm_ingredient_evidence
13267,elesclomol sodium,no_rxnorm_ingredient_evidence
13270,eleuthero,ambiguous_legacy_anchor_evidence
13272,elezanumab,no_rxnorm_ingredient_evidence
13273,elfazepam,no_rxnorm_ingredient_evidence
13274,elgemtumab,no_rxnorm_ingredient_evidence
13275,elgodipine,no_rxnorm_ingredient_evidence
13276,eliapixant,no_rxnorm_ingredient_evidence
13278,elimusertib,no_rxnorm_ingredient_evidence
13279,elinafide,no_rxnorm_ingredient_evidence
13280,elinatecan,no_rxnorm_ingredient_evidence
13281,elinogrel,no_rxnorm_ingredient_evidence
13283,eliprim,no_rxnorm_ingredient_evidence
13284,eliprodil,no_rxnorm_ingredient_evidence
13285,elisartan,no_rxnorm_ingredient_evidence
13286,elismetrep,no_rxnorm_ingredient_evidence
13289,elixirmethasone,no_rxnorm_ingredient_evidence
13291,ellagic acid/annona muricata supplement,no_rxnorm_ingredient_evidence
13292,ellagitannin,no_rxnorm_ingredient_evidence
13294,ellipticine,no_rxnorm_ingredient_evidence
13295,elm,no_rxnorm_ingredient_evidence
13296,elmetacin,no_rxnorm_ingredient_evidence
13297,elmustine,no_rxnorm_ingredient_evidence
13298,elnadipine,no_rxnorm_ingredient_evidence
13299,elobixibat,no_rxnorm_ingredient_evidence
13300,elocalcitol,no_rxnorm_ingredient_evidence
13301,elomotecan,no_rxnorm_ingredient_evidence
13302,elopiprazole,no_rxnorm_ingredient_evidence
13303,eloplat,no_rxnorm_ingredient_evidence
13304,elopultide,no_rxnorm_ingredient_evidence
13307,elpetrigine,no_rxnorm_ingredient_evidence
13308,elplat,no_rxnorm_ingredient_evidence
13309,elraglusib,no_rxnorm_ingredient_evidence
13311,elritercept,no_rxnorm_ingredient_evidence
13312,elsamitrucin,no_rxnorm_ingredient_evidence
13313,elsamitucin,no_rxnorm_ingredient_evidence
13314,elsiglutide,no_rxnorm_ingredient_evidence
13315,elsilimomab,no_rxnorm_ingredient_evidence
13316,elsubrutinib,no_rxnorm_ingredient_evidence
13317,elsulfavirine,no_rxnorm_ingredient_evidence
13318,eltanexor,no_rxnorm_ingredient_evidence
13319,eltanolone,no_rxnorm_ingredient_evidence
