legacy_anchor_drug_id,canonical_rxcui,anchor_drug_id,canonical_drug_name,canonical_tty,default_rule
13800,2055906,1948,eravacycline,IN,direct_anchor_exact_rxnorm
13801,2055906,1948,eravacycline,IN,direct_anchor_exact_rxnorm
13814,24305,1950,erdosteine,IN,direct_anchor_exact_rxnorm
13815,2045613,1951,erenumab,IN,direct_anchor_exact_rxnorm
13821,4018,1952,ergocalciferol,IN,direct_anchor_exact_rxnorm
13823,4025,1954,ergotamine,IN,direct_anchor_exact_rxnorm
13824,4021,1953,ergonovine,IN,unique_convergent_term_evidence
13825,4021,1953,ergonovine,IN,direct_anchor_exact_rxnorm
13827,4025,1954,ergotamine,IN,direct_anchor_exact_rxnorm
13828,1314350,1955,ergothioneine,IN,direct_anchor_exact_rxnorm
13830,1045453,1956,eribulin,IN,direct_anchor_exact_rxnorm
13838,1242987,5346,vismodegib,IN,direct_anchor_exact_rxnorm
13855,337525,1957,erlotinib,IN,direct_anchor_exact_rxnorm
13864,1311285,1958,ersofermin,IN,direct_anchor_exact_rxnorm
13865,36435,4591,sertaconazole,IN,direct_anchor_exact_rxnorm
13866,325642,1959,ertapenem,IN,direct_anchor_exact_rxnorm
13867,325642,1959,ertapenem,IN,direct_anchor_exact_rxnorm
13870,1992672,1960,ertugliflozin,IN,direct_anchor_exact_rxnorm
13874,4053,1964,erythromycin,IN,direct_anchor_exact_rxnorm
13879,4053,1964,erythromycin,IN,direct_anchor_exact_rxnorm
13881,1369563,1962,erythritol,IN,direct_anchor_exact_rxnorm
13882,4040,1963,erythrityl tetranitrate,IN,direct_anchor_exact_rxnorm
13883,4053,1964,erythromycin,IN,direct_anchor_exact_rxnorm
13884,4053,1964,erythromycin,IN,direct_anchor_exact_rxnorm
13888,4053,1964,erythromycin,IN,direct_anchor_exact_rxnorm
13890,4053,1964,erythromycin,IN,direct_anchor_exact_rxnorm
13892,4053,1964,erythromycin,IN,direct_anchor_exact_rxnorm
13894,4053,1964,erythromycin,IN,direct_anchor_exact_rxnorm
13897,4053,1964,erythromycin,IN,direct_anchor_exact_rxnorm
13901,1609189,1965,erythroxylum catuaba bark extract,IN,unique_convergent_term_evidence
13905,2636785,1966,esafoxolaner,IN,direct_anchor_exact_rxnorm
13911,350202,1967,escherichia coli,IN,direct_anchor_exact_rxnorm
13914,4065,1968,escin,IN,direct_anchor_exact_rxnorm
13915,321988,1969,escitalopram,IN,direct_anchor_exact_rxnorm
13918,1314351,1970,esculin,IN,direct_anchor_exact_rxnorm
13923,2119365,1971,esketamine,IN,direct_anchor_exact_rxnorm
13924,2119365,1971,esketamine,IN,direct_anchor_exact_rxnorm
13925,1482502,1972,eslicarbazepine,IN,direct_anchor_exact_rxnorm
13926,1482502,1972,eslicarbazepine,IN,direct_anchor_exact_rxnorm
13931,49737,1973,esmolol,IN,direct_anchor_exact_rxnorm
13933,283742,1974,esomeprazole,IN,direct_anchor_exact_rxnorm
13934,283742,1974,esomeprazole,IN,direct_anchor_exact_rxnorm
13936,283742,1974,esomeprazole,IN,direct_anchor_exact_rxnorm
13937,283742,1974,esomeprazole,IN,direct_anchor_exact_rxnorm
13953,4077,1975,estazolam,IN,direct_anchor_exact_rxnorm
13954,2539031,1976,estetrol,IN,direct_anchor_exact_rxnorm
13955,2539031,1976,estetrol,IN,direct_anchor_exact_rxnorm
13958,4083,1977,estradiol,IN,direct_anchor_exact_rxnorm
13963,4083,1977,estradiol,IN,direct_anchor_exact_rxnorm
13972,4089,1982,estramustine,IN,direct_anchor_exact_rxnorm
13978,4094,1983,estriol,IN,direct_anchor_exact_rxnorm
13984,4100,1984,estrogens,IN,direct_anchor_exact_rxnorm
13987,33747,1988,estropipate,IN,direct_anchor_exact_rxnorm
13993,461016,1989,eszopiclone,IN,direct_anchor_exact_rxnorm
13999,62349,1995,ethacrynate,IN,unique_convergent_term_evidence
14009,24453,1997,ethamivan,IN,unique_convergent_term_evidence
14011,4112,1998,ethamsylate,IN,unique_convergent_term_evidence
14013,214555,1990,etanercept,IN,direct_anchor_exact_rxnorm
14034,1876119,1991,etelcalcetide,IN,direct_anchor_exact_rxnorm
14035,1876119,1991,etelcalcetide,IN,direct_anchor_exact_rxnorm
14036,1810569,1992,eteplirsen,IN,direct_anchor_exact_rxnorm
14039,2477854,1993,etesevimab,IN,direct_anchor_exact_rxnorm
14042,4106,1994,ethacridine,IN,direct_anchor_exact_rxnorm
14043,62349,1995,ethacrynate,IN,direct_anchor_exact_rxnorm
14045,4110,1996,ethambutol,IN,direct_anchor_exact_rxnorm
14046,4110,1996,ethambutol,IN,direct_anchor_exact_rxnorm
14048,448,2000,ethanol,IN,direct_anchor_exact_rxnorm
14050,24457,2001,ethanolamine,IN,direct_anchor_exact_rxnorm
14051,24460,2002,ethanolamine oleate,IN,direct_anchor_exact_rxnorm
14053,24464,2003,ethaverine,IN,direct_anchor_exact_rxnorm
14054,24464,2003,ethaverine,IN,direct_anchor_exact_rxnorm
14055,4118,2004,ethchlorvynol,IN,direct_anchor_exact_rxnorm
14058,24468,2005,ethenzamide,IN,direct_anchor_exact_rxnorm
14060,24474,2006,ethinamate,IN,direct_anchor_exact_rxnorm
14062,4125,2010,ethiodized oil,IN,direct_anchor_exact_rxnorm
14066,4127,2011,ethionamide,IN,direct_anchor_exact_rxnorm
14067,4129,2012,ethisterone,IN,direct_anchor_exact_rxnorm
14069,24484,2014,ethoheptazine,IN,direct_anchor_exact_rxnorm
14070,24484,2014,ethoheptazine,IN,direct_anchor_exact_rxnorm
14074,1314353,2016,ethopabate,IN,direct_anchor_exact_rxnorm
14075,4134,4219,profenamine,IN,direct_anchor_exact_rxnorm
14076,4135,2017,ethosuximide,IN,direct_anchor_exact_rxnorm
14077,4136,2018,ethotoin,IN,direct_anchor_exact_rxnorm
14078,41078,2019,ethoxazene,IN,direct_anchor_exact_rxnorm
14079,41078,2019,ethoxazene,IN,direct_anchor_exact_rxnorm
14081,1314354,2020,ethoxyquin,IN,direct_anchor_exact_rxnorm
14092,1314355,2022,ethyl acetate,IN,direct_anchor_exact_rxnorm
14096,4141,2023,ethyl chloride,IN,direct_anchor_exact_rxnorm
14103,1420983,2024,ethyl ferulate,IN,direct_anchor_exact_rxnorm
14108,24524,2025,ethyl loflazepate,IN,direct_anchor_exact_rxnorm
14109,1314358,2026,ethyl macadamiate,IN,direct_anchor_exact_rxnorm
14110,1314359,2027,ethyl maltol,IN,direct_anchor_exact_rxnorm
14112,2468050,2028,ethyl methoxycinnamate,IN,direct_anchor_exact_rxnorm
14114,1314360,2029,ethyl nitrate,IN,direct_anchor_exact_rxnorm
14115,1921585,2030,ethyl nitrite,IN,direct_anchor_exact_rxnorm
14116,1314361,2031,ethyl oleate,IN,direct_anchor_exact_rxnorm
14119,1539968,2032,ethyl pyruvate,IN,direct_anchor_exact_rxnorm
14120,1546423,2033,ethyl salicylate,IN,direct_anchor_exact_rxnorm
14121,1311571,2035,ethyl vanillin,IN,direct_anchor_exact_rxnorm
14127,1312575,2037,ethylcellulose (7 mpa.s),IN,direct_anchor_exact_rxnorm
14131,1368154,2038,ethylene oxide,IN,direct_anchor_exact_rxnorm
14134,4158,2039,ethylenediamine,IN,direct_anchor_exact_rxnorm
14136,4162,2041,ethylestrenol,IN,direct_anchor_exact_rxnorm
14137,1311616,2042,ethylhexyl methoxycrylene,IN,direct_anchor_exact_rxnorm
14138,1367134,2043,ethylhexylglycerin,IN,direct_anchor_exact_rxnorm
14139,1546427,2044,ethylmercurithiosalicylic acid,IN,direct_anchor_exact_rxnorm
14141,4166,2045,ethylmorphine,IN,direct_anchor_exact_rxnorm
14142,4166,2045,ethylmorphine,IN,direct_anchor_exact_rxnorm
14144,156240,2046,ethylnorepinephrine,IN,direct_anchor_exact_rxnorm
14145,156240,2046,ethylnorepinephrine,IN,direct_anchor_exact_rxnorm
14146,1362892,2036,ethyl-p-hydroxybenzoate,IN,direct_anchor_exact_rxnorm
14148,214557,2008,ethinyl estradiol / ethynodiol,MIN,direct_anchor_exact_rxnorm
14156,4171,2048,etidocaine,IN,direct_anchor_exact_rxnorm
14157,214545,1931,epinephrine / etidocaine,MIN,direct_anchor_exact_rxnorm
14158,42682,2049,etidronate,IN,direct_anchor_exact_rxnorm
14160,42682,2049,etidronate,IN,direct_anchor_exact_rxnorm
14162,24441,2050,etifoxine,IN,direct_anchor_exact_rxnorm
14165,4169,2051,etilefrine,IN,direct_anchor_exact_rxnorm
14166,4169,2051,etilefrine,IN,direct_anchor_exact_rxnorm
14168,1421444,2052,etilevodopa,IN,direct_anchor_exact_rxnorm
14190,24605,2053,etodolac,IN,direct_anchor_exact_rxnorm
14192,24607,2054,etofamide,IN,direct_anchor_exact_rxnorm
14193,24608,2055,etofenamate,IN,direct_anchor_exact_rxnorm
14194,24609,2056,etofibrate,IN,direct_anchor_exact_rxnorm
14198,24611,2057,etofylline,IN,direct_anchor_exact_rxnorm
14200,4132,2013,ethoglucid,IN,unique_convergent_term_evidence
14201,1362891,2015,ethohexadiol,IN,unique_convergent_term_evidence
14207,4177,2058,etomidate,IN,direct_anchor_exact_rxnorm
14211,14584,2059,etonogestrel,IN,direct_anchor_exact_rxnorm
14216,4179,2060,etoposide,IN,direct_anchor_exact_rxnorm
14224,307296,2061,etoricoxib,IN,direct_anchor_exact_rxnorm
14225,2728549,2062,etorphine,IN,direct_anchor_exact_rxnorm
14226,2728549,2062,etorphine,IN,direct_anchor_exact_rxnorm
14237,2626727,2063,etranacogene dezaparvovec,IN,direct_anchor_exact_rxnorm
14238,2668045,2064,etrasimod,IN,direct_anchor_exact_rxnorm
14239,2668045,2064,etrasimod,IN,direct_anchor_exact_rxnorm
14240,4182,2066,etretinate,IN,direct_anchor_exact_rxnorm
14243,2730302,2067,etripamil,IN,direct_anchor_exact_rxnorm
14248,2747657,2068,etuvetidigene autotemcel,IN,direct_anchor_exact_rxnorm
14250,1358000,2021,ethybenztropine,IN,unique_convergent_term_evidence
14253,24591,2047,ethynodiol,IN,unique_convergent_term_evidence
14258,21116,2069,eucalyptol,IN,direct_anchor_exact_rxnorm
14259,2122439,2070,eucalyptus alba leaf extract,IN,direct_anchor_exact_rxnorm
14263,59087,2073,eucalyptus oil,IN,direct_anchor_exact_rxnorm
14266,1309788,2074,eucommia ulmoides bark extract,IN,unique_convergent_term_evidence
14267,1865953,1410,crisaborole,IN,direct_anchor_exact_rxnorm
14270,4508,2261,flutamide,IN,unique_convergent_term_evidence
14271,4186,2075,eugenol,IN,direct_anchor_exact_rxnorm
14275,867218,1758,dogfennel pollen extract,IN,unique_convergent_term_evidence
14282,974129,4541,sardine allergenic extract,IN,unique_convergent_term_evidence
14294,4191,2079,evans blue,IN,direct_anchor_exact_rxnorm
14303,203219,2080,evening primrose oil,IN,direct_anchor_exact_rxnorm
14306,1337279,2081,everlasting extract,IN,direct_anchor_exact_rxnorm
14315,2478335,2083,evinacumab,IN,direct_anchor_exact_rxnorm
14316,72143,4341,raloxifene,IN,direct_anchor_exact_rxnorm
14323,1665684,2084,evolocumab,IN,direct_anchor_exact_rxnorm
14326,1601653,491,atazanavir / cobicistat,MIN,direct_anchor_exact_rxnorm
14338,2671667,2085,exagamglogene autotemcel,IN,direct_anchor_exact_rxnorm
14342,62153,2086,exametazime,IN,direct_anchor_exact_rxnorm
14351,466584,106,acetaminophen / aspirin / caffeine,MIN,direct_anchor_exact_rxnorm
14354,37319,4809,sulconazole,IN,direct_anchor_exact_rxnorm
14355,183379,4446,rivastigmine,IN,direct_anchor_exact_rxnorm
14357,60548,2088,exenatide,IN,direct_anchor_exact_rxnorm
14365,2570736,3391,mobocertinib,IN,direct_anchor_exact_rxnorm
14385,341248,2089,ezetimibe,IN,direct_anchor_exact_rxnorm
14391,1112990,2091,ezogabine,IN,direct_anchor_exact_rxnorm
14400,2671061,2781,iptacopan,IN,direct_anchor_exact_rxnorm
14407,138099,2357,gemifloxacin,IN,direct_anchor_exact_rxnorm
14410,4256,2096,factor viia,IN,unique_convergent_term_evidence
14412,4257,2097,factor viii,IN,unique_convergent_term_evidence
14421,852419,609,beech pollen extract,IN,unique_convergent_term_evidence
14434,68099,2103,famciclovir,IN,direct_anchor_exact_rxnorm
14440,4278,2104,famotidine,IN,direct_anchor_exact_rxnorm
14455,1314371,2105,fanolesomab,IN,direct_anchor_exact_rxnorm
14466,38409,5118,toremifene,IN,direct_anchor_exact_rxnorm
14469,2591519,2106,faricimab,IN,direct_anchor_exact_rxnorm
14470,1603350,3811,panobinostat,IN,unique_convergent_term_evidence
14480,1362903,2107,farnesol,IN,direct_anchor_exact_rxnorm
14488,1989100,639,benralizumab,IN,direct_anchor_exact_rxnorm
14496,282357,2312,fulvestrant,IN,direct_anchor_exact_rxnorm
14547,24805,2108,febantel,IN,direct_anchor_exact_rxnorm
14548,24807,2109,febarbamate,IN,direct_anchor_exact_rxnorm
14549,24809,2110,febuprol,IN,direct_anchor_exact_rxnorm
14551,73689,2111,febuxostat,IN,direct_anchor_exact_rxnorm
14552,2636537,2112,"fecal microbiota spores, live",IN,unique_convergent_term_evidence
14554,2391141,2113,feclobuzone,IN,direct_anchor_exact_rxnorm
14561,2197490,2114,fedratinib,IN,direct_anchor_exact_rxnorm
14562,235961,2115,fedrilate,IN,direct_anchor_exact_rxnorm
14565,24812,2116,felbamate,IN,direct_anchor_exact_rxnorm
14566,262307,2117,felbinac,IN,direct_anchor_exact_rxnorm
14570,248123,1048,cat hair extract,IN,unique_convergent_term_evidence
14571,851949,1049,cat skin extract,IN,unique_convergent_term_evidence
14572,4316,2118,felodipine,IN,direct_anchor_exact_rxnorm
14575,4319,2119,felypressin,IN,direct_anchor_exact_rxnorm
14576,72965,2963,letrozole,IN,direct_anchor_exact_rxnorm
14588,1869713,2120,fenamiphos,IN,direct_anchor_exact_rxnorm
14591,4325,2121,fenbendazole,IN,direct_anchor_exact_rxnorm
14593,24830,2122,fenbufen,IN,direct_anchor_exact_rxnorm
14594,158507,2123,fenbutrazate,IN,direct_anchor_exact_rxnorm
14606,4327,2124,fendiline,IN,direct_anchor_exact_rxnorm
14612,24840,2125,fenethylline,IN,direct_anchor_exact_rxnorm
14613,24840,2125,fenethylline,IN,direct_anchor_exact_rxnorm
14616,4328,2126,fenfluramine,IN,direct_anchor_exact_rxnorm
14617,4328,2126,fenfluramine,IN,direct_anchor_exact_rxnorm
14623,24846,2127,fenipentol,IN,direct_anchor_exact_rxnorm
14640,8703,2128,fenofibrate,IN,direct_anchor_exact_rxnorm
14641,8703,2128,fenofibrate,IN,direct_anchor_exact_rxnorm
14642,24853,2129,fenoldopam,IN,direct_anchor_exact_rxnorm
14643,4331,2130,fenoprofen,IN,direct_anchor_exact_rxnorm
14644,4331,2130,fenoprofen,IN,direct_anchor_exact_rxnorm
14646,4333,2131,fenoterol,IN,direct_anchor_exact_rxnorm
14647,4333,2131,fenoterol,IN,direct_anchor_exact_rxnorm
14648,24855,2132,fenoverine,IN,direct_anchor_exact_rxnorm
14650,24856,2133,fenoxazoline,IN,direct_anchor_exact_rxnorm
14651,24856,2133,fenoxazoline,IN,direct_anchor_exact_rxnorm
14654,24860,2134,fenozolone,IN,direct_anchor_exact_rxnorm
14667,24867,2135,fenproporex,IN,direct_anchor_exact_rxnorm
14674,42375,2967,leuprolide,IN,direct_anchor_exact_rxnorm
14675,4335,2136,fenspiride,IN,direct_anchor_exact_rxnorm
14676,4335,2136,fenspiride,IN,direct_anchor_exact_rxnorm
14677,4337,2137,fentanyl,IN,direct_anchor_exact_rxnorm
14680,4337,2137,fentanyl,IN,direct_anchor_exact_rxnorm
14686,24876,2138,fenticonazole,IN,direct_anchor_exact_rxnorm
14687,24876,2138,fenticonazole,IN,direct_anchor_exact_rxnorm
14691,4337,2137,fentanyl,IN,direct_anchor_exact_rxnorm
14697,24947,2169,ferrous sulfate,IN,direct_anchor_exact_rxnorm
14701,8673,2139,feprazone,IN,direct_anchor_exact_rxnorm
14706,24947,2169,ferrous sulfate,IN,direct_anchor_exact_rxnorm
14708,473387,2173,ferumoxytol,IN,direct_anchor_exact_rxnorm
14722,24897,2140,ferric ammonium citrate,IN,direct_anchor_exact_rxnorm
14723,1426442,2141,ferric ammonium ferrocyanide,IN,direct_anchor_exact_rxnorm
14725,317229,2142,ferric cacodylate,IN,direct_anchor_exact_rxnorm
14726,1433693,2143,ferric carboxymaltose,IN,direct_anchor_exact_rxnorm
14727,1546357,2144,ferric cation,IN,direct_anchor_exact_rxnorm
14728,24898,2145,ferric chloride,IN,direct_anchor_exact_rxnorm
14730,2274394,2147,ferric derisomaltose,IN,direct_anchor_exact_rxnorm
14732,24942,2164,ferrous gluconate,IN,unique_convergent_term_evidence
14734,1428835,2149,ferric hydroxide,IN,direct_anchor_exact_rxnorm
14736,2539932,2150,ferric maltol,IN,direct_anchor_exact_rxnorm
14737,1310572,2151,ferric oxide,IN,direct_anchor_exact_rxnorm
14739,1607976,2152,ferric pyrophosphate,IN,direct_anchor_exact_rxnorm
14740,1607976,2152,ferric pyrophosphate,IN,direct_anchor_exact_rxnorm
14743,24913,2153,ferric sulfate,IN,direct_anchor_exact_rxnorm
14745,2619162,2154,ferriclate calcium sodium,IN,direct_anchor_exact_rxnorm
14749,261435,4662,sodium ferric gluconate complex,IN,direct_anchor_exact_rxnorm
14757,4356,2155,ferrous ascorbate,IN,direct_anchor_exact_rxnorm
14758,236617,2156,ferrous aspartate,IN,direct_anchor_exact_rxnorm
14759,644718,2157,ferrous asparto glycinate,IN,direct_anchor_exact_rxnorm
14760,1102188,2158,ferrous bisglycinate,IN,direct_anchor_exact_rxnorm
14761,1440290,2159,ferrous carbonate,IN,direct_anchor_exact_rxnorm
14762,1541238,2160,ferrous cation,IN,direct_anchor_exact_rxnorm
14763,24940,2161,ferrous chloride,IN,direct_anchor_exact_rxnorm
14765,1490797,2162,ferrous cysteine glycinate,IN,direct_anchor_exact_rxnorm
14766,24941,2163,ferrous fumarate,IN,direct_anchor_exact_rxnorm
14767,105655,2165,ferrous glycine sulfate,IN,direct_anchor_exact_rxnorm
14768,1311296,2166,ferrous iodide,IN,direct_anchor_exact_rxnorm
14769,136034,2167,ferrous lactate,IN,direct_anchor_exact_rxnorm
14770,24946,2168,ferrous succinate,IN,direct_anchor_exact_rxnorm
14771,24947,2169,ferrous sulfate,IN,direct_anchor_exact_rxnorm
14774,1368648,2170,ferulate,IN,direct_anchor_exact_rxnorm
14776,72901,2171,ferumoxides,IN,direct_anchor_exact_rxnorm
14777,77754,2172,ferumoxsil,IN,direct_anchor_exact_rxnorm
14778,473387,2173,ferumoxytol,IN,direct_anchor_exact_rxnorm
14781,797195,2174,fesoterodine,IN,direct_anchor_exact_rxnorm
14782,797195,2174,fesoterodine,IN,direct_anchor_exact_rxnorm
14783,851918,3169,meadow fescue grass pollen extract,IN,unique_convergent_term_evidence
14793,2564146,2175,fexinidazole,IN,direct_anchor_exact_rxnorm
14794,87636,2176,fexofenadine,IN,direct_anchor_exact_rxnorm
14799,2637134,2178,fezolinetant,IN,direct_anchor_exact_rxnorm
14821,70727,2179,fiber,IN,direct_anchor_exact_rxnorm
14829,353110,2182,fibrinolysis inhibitor,IN,direct_anchor_exact_rxnorm
14830,1591916,2183,fibroblast growth factor-1,IN,direct_anchor_exact_rxnorm
14836,2681011,2185,fidanacogene elaparvovec,IN,direct_anchor_exact_rxnorm
14839,1111103,2186,fidaxomicin,IN,direct_anchor_exact_rxnorm
14860,68442,2187,filgrastim,IN,direct_anchor_exact_rxnorm
14861,68442,2187,filgrastim,IN,direct_anchor_exact_rxnorm
14874,1598641,2188,finafloxacin,IN,direct_anchor_exact_rxnorm
14875,25025,2189,finasteride,IN,direct_anchor_exact_rxnorm
14877,2562811,2190,finerenone,IN,direct_anchor_exact_rxnorm
14878,1012892,2191,fingolimod,IN,direct_anchor_exact_rxnorm
14879,1012892,2191,fingolimod,IN,direct_anchor_exact_rxnorm
14886,214130,107,acetaminophen / butalbital / caffeine,MIN,direct_anchor_exact_rxnorm
14894,1148138,2638,icatibant,IN,direct_anchor_exact_rxnorm
14898,473298,2192,firocoxib,IN,direct_anchor_exact_rxnorm
14906,2667741,2193,fisetin,IN,direct_anchor_exact_rxnorm
14908,4419,2195,fish oils,IN,unique_convergent_term_evidence
14913,2709439,2196,fitusiran,IN,direct_anchor_exact_rxnorm
14923,6922,3340,metronidazole,IN,direct_anchor_exact_rxnorm
14932,1314412,2198,flavin-adenine dinucleotide,IN,unique_convergent_term_evidence
14933,1925821,4412,riboflavin 5'-phosphate,IN,unique_convergent_term_evidence
14937,25060,2199,flavodic acid,IN,direct_anchor_exact_rxnorm
14940,1536070,2200,flavone,IN,direct_anchor_exact_rxnorm
14942,4440,2201,flavoxate,IN,direct_anchor_exact_rxnorm
14943,4440,2201,flavoxate,IN,direct_anchor_exact_rxnorm
14946,5666,2673,immunoglobulin g,IN,direct_anchor_exact_rxnorm
14947,4441,2204,flecainide,IN,direct_anchor_exact_rxnorm
14950,42322,2205,fleroxacin,IN,direct_anchor_exact_rxnorm
14958,1665509,2206,flibanserin,IN,direct_anchor_exact_rxnorm
14962,4444,2207,floctafenine,IN,direct_anchor_exact_rxnorm
14969,25082,2208,flopropione,IN,direct_anchor_exact_rxnorm
14974,2571857,2209,florbetaben,IN,direct_anchor_exact_rxnorm
14975,1427225,2210,florbetapir,IN,unique_convergent_term_evidence
14978,25086,2211,florfenicol,IN,direct_anchor_exact_rxnorm
14981,4452,2225,fludrocortisone,IN,unique_convergent_term_evidence
14982,2571858,2212,flortaucipir,IN,direct_anchor_exact_rxnorm
14983,2571858,2212,flortaucipir,IN,direct_anchor_exact_rxnorm
14986,25089,2213,flosequinan,IN,direct_anchor_exact_rxnorm
14990,2637947,2214,flotufolastat,IN,direct_anchor_exact_rxnorm
14991,899746,2215,flounder allergenic extract,IN,unique_convergent_term_evidence
14995,4488,2217,floxuridine,IN,direct_anchor_exact_rxnorm
15014,25096,2218,flubendazole,IN,direct_anchor_exact_rxnorm
15021,2571859,2219,fluciclovine,IN,direct_anchor_exact_rxnorm
15022,2571859,2219,fluciclovine,IN,unique_convergent_term_evidence
15025,108091,2220,fluclorolone,IN,direct_anchor_exact_rxnorm
15026,108091,2220,fluclorolone,IN,direct_anchor_exact_rxnorm
15027,4448,2216,floxacillin,IN,unique_convergent_term_evidence
15029,4451,2223,flucytosine,IN,direct_anchor_exact_rxnorm
15032,24698,2224,fludarabine,IN,unique_convergent_term_evidence
15039,4452,2225,fludrocortisone,IN,direct_anchor_exact_rxnorm
15040,4453,2227,flufenamic acid,IN,direct_anchor_exact_rxnorm
15048,50097,2228,fluindione,IN,direct_anchor_exact_rxnorm
15049,9386,4430,rimantadine,IN,direct_anchor_exact_rxnorm
15051,4457,2229,flumazenil,IN,direct_anchor_exact_rxnorm
