legacy_anchor_drug_id,legacy_anchor_drug_name,term_kind,legacy_synonym_id,normalized_surface_form,match_count,rxnorm_mapping_status,rxnorm_mapping_rule,matched_rxcuis,matched_ttys,concept_classes,default_rule,quarantine_reason,assigned_rxcuis
27363,quingestanol acetate,synonym,4758,"19-nor-17-alpha-pregna-3,5-dien-20-yn-17-ol, 3-(cyclopentyloxy)-, acetate",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27363,quingestanol acetate,synonym,4759,"19-nor-17-alpha-pregna-3,5-dien-20-yn-17-ol, 3-(cyclopentyloxy)-, acetate (ester)",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27363,quingestanol acetate,synonym,7564,3-cyclopentyl enol ether of norethindrone acetate,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27363,quingestanol acetate,synonym,21763,brn 2186975,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27363,quingestanol acetate,synonym,50368,norethindrone acetate 3-cyclopentyl enol ether,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27363,quingestanol acetate,synonym,68151,w 4540,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27363,quingestanol acetate,synonym,68165,w-4540,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27363,quingestanol acetate,synonym,68171,w4540,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27364,quingestrone,anchor,,quingestrone,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27364,quingestrone,synonym,7368,"3-(cyclopentyloxy)pregna-3,5-dien-20-one",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27364,quingestrone,synonym,7565,"3-cyclopentyloxy-3,5-pregnadien-20-on",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27364,quingestrone,synonym,68161,w-3399,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27366,quinidine barbiturate,anchor,,quinidine barbiturate,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27370,quinine glycerophosphate,anchor,,quinine glycerophosphate,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27372,quinisocaine,anchor,,quinisocaine,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27372,quinisocaine,synonym,29810,dimethisoquin,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27372,quinisocaine,synonym,29811,dimethisoquin hydrochloride,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27373,quinocide,anchor,,quinocide,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27373,quinocide,synonym,10698,8-((4-aminopentyl)amino)-6-methoxyquinoline,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27373,quinocide,synonym,24590,chinocide,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27374,quinoline,anchor,,quinoline,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27374,quinoline,synonym,3555,1-azanaphthalene,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27374,quinoline,synonym,3560,1-benzazine,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27374,quinoline,synonym,5176,"2,3-benzopyridine",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27374,quinoline,synonym,19850,benzo(b)pyridine,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27374,quinoline,synonym,24591,chinoleine,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27374,quinoline,synonym,43100,leucol,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27374,quinoline,synonym,43124,leukol,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27375,quinoline yellow ws,anchor,,quinoline yellow ws,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27375,quinoline yellow ws,synonym,22314,c.i. food yellow 13,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27375,quinoline yellow ws,synonym,27848,d & c yellow no. 10,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27375,quinoline yellow ws,synonym,27858,d and c yellow no. 10,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27375,quinoline yellow ws,synonym,27863,d&c yellow no. 10,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27375,quinoline yellow ws,synonym,34364,food yellow 13,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27375,quinoline yellow ws,synonym,41181,japan yellow 203,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27376,quinolinic acid,anchor,,quinolinic acid,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27376,quinolinic acid,synonym,5231,"2,3-pyridinedicarboxylic acid",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27376,quinolinic acid,synonym,56652,"pyridine-2,3-dicarboxylic acid",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27376,quinolinic acid,synonym,56795,qa,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27376,quinolinic acid,synonym,56927,quin,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27377,quinolonyl-oxazolidinone antibiotic dnv3837,anchor,,quinolonyl-oxazolidinone antibiotic dnv3837,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27377,quinolonyl-oxazolidinone antibiotic dnv3837,synonym,30428,dnv 3837,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27377,quinolonyl-oxazolidinone antibiotic dnv3837,synonym,30429,dnv-3837,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27377,quinolonyl-oxazolidinone antibiotic dnv3837,synonym,30430,dnv3837,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27377,quinolonyl-oxazolidinone antibiotic dnv3837,synonym,45054,mcb 3837,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27377,quinolonyl-oxazolidinone antibiotic dnv3837,synonym,45055,mcb-3837,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27377,quinolonyl-oxazolidinone antibiotic dnv3837,synonym,45056,mcb3837,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27378,"quinonoid 7,8-tetrahydrobiopterin",anchor,,"quinonoid 7,8-tetrahydrobiopterin",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27379,quinotolast,anchor,,quinotolast,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27380,quinpirole,anchor,,quinpirole,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27381,quinpirole hydrochloride,anchor,,quinpirole hydrochloride,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27382,quinterenol,anchor,,quinterenol,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27383,quinterenol sulfate,anchor,,quinterenol sulfate,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27384,quinton,anchor,,quinton,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27385,quinuclium,anchor,,quinuclium,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27385,quinuclium,synonym,3557,"1-azoniabicyclo(2.2.2)octane, 1-methyl-3-oxo-4-phenyl-",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27385,quinuclium,synonym,3781,1-methyl-3-oxo-4-phenylquinuclidinium,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27386,quinuclium bromide,anchor,,quinuclium bromide,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27386,quinuclium bromide,synonym,3559,"1-azoniabicyclo(2.2.2)octane, 1-methyl-3-oxo-4-phenyl-, bromide, hemihydrate",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27387,quinuclium bromide anhydrous,anchor,,quinuclium bromide anhydrous,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27387,quinuclium bromide anhydrous,synonym,3558,"1-azoniabicyclo(2.2.2)octane, 1-methyl-3-oxo-4-phenyl-, bromide",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27387,quinuclium bromide anhydrous,synonym,3780,"1-methyl-3-oxo-4-phenyl-1-azoniabicyclo(2.2.2)octane, bromide",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27390,quipazine,anchor,,quipazine,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27391,quipazine maleate,anchor,,quipazine maleate,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27392,quisinostat,anchor,,quisinostat,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27392,quisinostat,synonym,41297,jnj 26481585,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27392,quisinostat,synonym,41322,jnj-26481585,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27392,quisinostat,synonym,41355,jnj26481585,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27393,quisinostat hydrochloride,anchor,,quisinostat hydrochloride,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27394,quisovalimab,anchor,,quisovalimab,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27394,quisovalimab,synonym,39659,"immunoglobulin g4 [230-proline,237-glutamic acid], anti-(human tumor necrosis factor superfamily protein tnfsf14) (human-mus musculus monoclonal sar252067 γ4-chain), disulfide with human-mus musculus monoclonal sar252067 .kappa.-chain, dimer",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27395,quisqualic acid,anchor,,quisqualic acid,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27395,quisqualic acid,synonym,56979,quisqualate,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27396,quisultazine,anchor,,quisultazine,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27397,quisulyn,anchor,,quisulyn,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27398,quixidar,anchor,,quixidar,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27400,qxl138am,anchor,,qxl138am,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27400,qxl138am,synonym,44912,masked immunocytokine (mic) comprised of an anti-cd138 immunoglobulin g1 antibody fused to interferon alpha 2a,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27401,"r,s-warfarin alcohol",anchor,,"r,s-warfarin alcohol",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27402,"r-1,3-butanediol-based supplement",anchor,,"r-1,3-butanediol-based supplement",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27402,"r-1,3-butanediol-based supplement",synonym,20169,beta-hydroxybutyrate supplement,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27402,"r-1,3-butanediol-based supplement",synonym,41728,ketone-iq,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27402,"r-1,3-butanediol-based supplement",synonym,57030,"r-1,3-butanediol supplement",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27403,r-1487,anchor,,r-1487,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27404,"r-2-{[4'-methoxy-(1,1'-biphenyl)-4-yl]-sulfonyl}-amino-6-methoxy-hex-4-ynoic acid",anchor,,"r-2-{[4'-methoxy-(1,1'-biphenyl)-4-yl]-sulfonyl}-amino-6-methoxy-hex-4-ynoic acid",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27405,r-30490,anchor,,r-30490,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27406,r-306465,anchor,,r-306465,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27407,r-348,anchor,,r-348,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27407,r-348,synonym,9571,"5-fluoro-n-(4-methyl-3-propionylaminosulfonylphenyl)-n'-(4-(prop-2-ynyloxy)phenyl)-2,4-pyrimidinediamine",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27408,r-82913,anchor,,r-82913,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27409,r-851,anchor,,r-851,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27410,r-9-(2-hydroxypropyl)adenine,anchor,,r-9-(2-hydroxypropyl)adenine,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27410,r-9-(2-hydroxypropyl)adenine,synonym,10953,"9-hydroxypropyladenine, r-isomer",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27411,r-95845,anchor,,r-95845,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27412,r-azabisabolene,anchor,,r-azabisabolene,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27413,r-verapamil hcl,anchor,,r-verapamil hcl,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27414,r. glutinosa/p. suffruticosa/s. chinensis/a. cochinchinensis/p. armeniaca/s. baicalensis/s. sessilifolia herbal supplement hl301,anchor,,r. glutinosa/p. suffruticosa/s. chinensis/a. cochinchinensis/p. armeniaca/s. baicalensis/s. sessilifolia herbal supplement hl301,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27414,r. glutinosa/p. suffruticosa/s. chinensis/a. cochinchinensis/p. armeniaca/s. baicalensis/s. sessilifolia herbal supplement hl301,synonym,37550,hl 301,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27414,r. glutinosa/p. suffruticosa/s. chinensis/a. cochinchinensis/p. armeniaca/s. baicalensis/s. sessilifolia herbal supplement hl301,synonym,37556,hl-301,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27414,r. glutinosa/p. suffruticosa/s. chinensis/a. cochinchinensis/p. armeniaca/s. baicalensis/s. sessilifolia herbal supplement hl301,synonym,37560,hl301,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27414,r. glutinosa/p. suffruticosa/s. chinensis/a. cochinchinensis/p. armeniaca/s. baicalensis/s. sessilifolia herbal supplement hl301,synonym,54939,pm014,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27414,r. glutinosa/p. suffruticosa/s. chinensis/a. cochinchinensis/p. armeniaca/s. baicalensis/s. sessilifolia herbal supplement hl301,synonym,57896,rehmannia glutinosa/paeonia suffruticosa/schizandra chinensis/asparagus cochinchinensis/prunus armeniaca/scutellaria baicalensis/stemona sessilifolia herbal supplement hl301,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27415,r048-8071,anchor,,r048-8071,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27416,r1 cooling gel plus r2 moisturizing/sun protecting lotion,anchor,,r1 cooling gel plus r2 moisturizing/sun protecting lotion,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27416,r1 cooling gel plus r2 moisturizing/sun protecting lotion,synonym,57100,r1/r2 waterjel,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27417,r1204,anchor,,r1204,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27418,r1295,anchor,,r1295,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27419,r1626,anchor,,r1626,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27420,r3r01,anchor,,r3r01,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27421,r411,anchor,,r411,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27422,r440,anchor,,r440,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27423,r450,anchor,,r450,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27424,r673,anchor,,r673,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27425,raav9-hnaglu,anchor,,raav9-hnaglu,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27426,raav9-rsatp7a,anchor,,raav9-rsatp7a,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27427,raavrh74.mck.galgt2,anchor,,raavrh74.mck.galgt2,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27430,rabbit,anchor,,rabbit,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27432,rabeximod,anchor,,rabeximod,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27433,"rabies immune globulin, equine",anchor,,"rabies immune globulin, equine",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27433,"rabies immune globulin, equine",synonym,32162,equine rabies immunoglobulin (erig),0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27433,"rabies immune globulin, equine",synonym,32251,erig,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27433,"rabies immune globulin, equine",synonym,57193,"rabies immunoglobulin, equine",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27435,rabies virus antigen,anchor,,rabies virus antigen,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27437,"rabies virus inactivated antigen, b",anchor,,"rabies virus inactivated antigen, b",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27437,"rabies virus inactivated antigen, b",synonym,57198,rabies virus strain pm-1503-3m antigen (propiolactone inactivated),0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27437,"rabies virus inactivated antigen, b",synonym,57200,rabies virus vaccine wistar strain pm-1503-3m (human),0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27438,rabies virus strain kissling antigen (propiolactone inactivated),anchor,,rabies virus strain kissling antigen (propiolactone inactivated),0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27438,rabies virus strain kissling antigen (propiolactone inactivated),synonym,57196,"rabies virus inactivated antigen, c",0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27439,rabinefil,anchor,,rabinefil,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27440,rablet,anchor,,rablet,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27441,rabusertib,anchor,,rabusertib,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
27441,rabusertib,synonym,3508,1-[5-bromo-4-methyl-2-s-(morpholin-2-yl-methoxy)-phenyl]-3-(5-methyl-pyrazin-2-yl)-urea,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
